"County","SiteName","Grade","# Documentation Required (Adjusted Enrollment)","# Vaccinated DTaP/Tdap","% Vaccinated DTaP/Tdap","# Vaccinated Polio","% Vaccinated Polio","# Vaccinated Varicella","% Vaccinated Varicella","# Vaccinated MMR1","% Vaccinated Mumps/Rubella","# Vaccinated Measles","% Vaccinated Measles","# Vaccinated HepB","% Vaccinated HepB","# Requiring HepA","# Vaccinated HepA","% Vaccinated HepA","# with all vaccines required","% with all vaccines required","# Nonmedical Exemptions Any Vaccines","% Nonmedical Exemptions Any Vaccines","# Exemption DTaP/Tdap","% Exemption DTaP/Tdap","# Exemption Polio","% Exemption Polio","# Exemption Varicella","% Exemption Varicella","# Exemption Measles","% Exemption Measles","# Exemption Mumps","% Exemption Mumps","# Exemption Rubella","% Exemption Rubella","# Exemption HepB","% Exemption HepB","# Exemption HepA","% Exemption HepA","# Nonmedical Exemptions All Vaccines","% Nonmedical Exemptions All Vaccines","# No Record","% No Record","# w/ Medical Exemption(s)","% w/ Medical Exemption(s)","# Not Counted","site","lon","lat"
"Polk","Central High School","FULL SCHOOL GRADES K-12","958",941,0.982254697286013,943,0.984342379958246,946,0.987473903966597,948,0.989561586638831,943,0.984342379958246,944,0.985386221294363,"507",498,0.982248520710059,937,0.978079331941545,20,0.0208768267223382,16,0.0167014613778706,15,0.0156576200417537,12,0.0125260960334029,15,0.0156576200417537,10,0.0104384133611691,10,0.0104384133611691,14,0.0146137787056367,9,0.0177514792899408,4,0.00417536534446764,0,0,1,0.00104384133611691,0,"Central High School, Polk County, OR",-123.2099311,44.8517431
"Polk","Chapman Hill","FULL SCHOOL GRADES K-12","384",370,0.963541666666667,369,0.9609375,369,0.9609375,369,0.9609375,369,0.9609375,369,0.9609375,"384",365,0.950520833333333,361,0.940104166666667,19,0.0494791666666667,13,0.0338541666666667,14,0.0364583333333333,14,0.0364583333333333,14,0.0364583333333333,12,0.03125,12,0.03125,15,0.0390625,17,0.0442708333333333,12,0.03125,0,0,1,0.00260416666666667,0,"Chapman Hill, Polk County, OR",-123.0709306,44.9576193
"Polk","Dallas Community School","FULL SCHOOL GRADES K-12","195",90,0.461538461538462,113,0.57948717948718,105,0.538461538461538,96,0.492307692307692,91,0.466666666666667,113,0.57948717948718,"195",98,0.502564102564103,83,0.425641025641026,111,0.569230769230769,97,0.497435897435897,82,0.420512820512821,90,0.461538461538462,105,0.538461538461538,99,0.507692307692308,99,0.507692307692308,82,0.420512820512821,97,0.497435897435897,74,0.379487179487179,0,0,1,0.00512820512820513,0,"Dallas Community School, Polk County, OR",-123.3150731,44.9263921
"Polk","Dallas High School","FULL SCHOOL GRADES K-12","884",852,0.963800904977376,876,0.990950226244344,875,0.989819004524887,863,0.976244343891403,863,0.976244343891403,872,0.986425339366516,"458",438,0.956331877729258,843,0.953619909502262,30,0.0339366515837104,24,0.0271493212669683,6,0.00678733031674208,6,0.00678733031674208,18,0.0203619909502262,18,0.0203619909502262,18,0.0203619909502262,10,0.0113122171945701,13,0.0283842794759825,4,0.00452488687782805,0,0,1,0.00113122171945701,0,"Dallas High School, Polk County, OR",-123.3037137,44.9164408
"Polk","Eola Hills Charter School","FULL SCHOOL GRADES K-12","35",35,1,35,1,35,1,35,1,35,1,35,1,"11",11,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Eola Hills Charter School, Polk County, OR",-123.3198586,45.0648959
"Polk","Faith Christian School","FULL SCHOOL GRADES K-12","178",169,0.949438202247191,170,0.955056179775281,170,0.955056179775281,167,0.938202247191011,167,0.938202247191011,162,0.910112359550562,"144",130,0.902777777777778,160,0.898876404494382,17,0.0955056179775281,9,0.050561797752809,13,0.0730337078651685,11,0.0617977528089888,11,0.0617977528089888,11,0.0617977528089888,11,0.0617977528089888,15,0.0842696629213483,16,0.111111111111111,8,0.0449438202247191,0,0,1,0.00561797752808989,0,"Faith Christian School, Polk County, OR",-123.2743165,44.9291504
"Polk","Falls City Elementary","FULL SCHOOL GRADES K-12","113",99,0.876106194690266,101,0.893805309734513,104,0.920353982300885,104,0.920353982300885,103,0.911504424778761,103,0.911504424778761,"113",99,0.876106194690266,95,0.84070796460177,12,0.106194690265487,12,0.106194690265487,10,0.0884955752212389,9,0.079646017699115,10,0.0884955752212389,9,0.079646017699115,9,0.079646017699115,9,0.079646017699115,10,0.0884955752212389,9,0.079646017699115,0,0,0,0,0,"Falls City Elementary, Polk County, OR",-123.4322826,44.8677053
"Polk","Falls City High School","FULL SCHOOL GRADES K-12","76",70,0.921052631578947,70,0.921052631578947,70,0.921052631578947,70,0.921052631578947,70,0.921052631578947,70,0.921052631578947,"37",32,0.864864864864865,70,0.921052631578947,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,6,0.0789473684210526,5,0.135135135135135,6,0.0789473684210526,0,0,0,0,0,"Falls City High School, Polk County, OR",-123.4293858,44.8655296
"Polk","Harritt Elementary","FULL SCHOOL GRADES K-12","499",482,0.965931863727455,481,0.963927855711423,489,0.979959919839679,487,0.975951903807615,485,0.971943887775551,484,0.969939879759519,"499",480,0.961923847695391,473,0.947895791583166,18,0.0360721442885772,14,0.0280561122244489,16,0.032064128256513,10,0.0200400801603206,13,0.0260521042084168,12,0.0240480961923848,12,0.0240480961923848,15,0.030060120240481,15,0.030060120240481,9,0.0180360721442886,0,0,0,0,0,"Harritt Elementary, Polk County, OR",-123.0632918,44.9644302
"Polk","Independence Elementary School","FULL SCHOOL GRADES K-12","385",377,0.979220779220779,378,0.981818181818182,381,0.98961038961039,381,0.98961038961039,379,0.984415584415584,378,0.981818181818182,"385",378,0.981818181818182,377,0.979220779220779,7,0.0181818181818182,5,0.012987012987013,7,0.0181818181818182,4,0.0103896103896104,6,0.0155844155844156,4,0.0103896103896104,4,0.0103896103896104,7,0.0181818181818182,7,0.0181818181818182,4,0.0103896103896104,0,0,1,0.0025974025974026,0,"Independence Elementary School, Polk County, OR",-123.1895175,44.8525637
"Polk","Kalapuya Elementary","FULL SCHOOL GRADES K-12","571",548,0.959719789842382,552,0.966725043782837,555,0.971978984238179,555,0.971978984238179,552,0.966725043782837,554,0.970227670753065,"571",546,0.956217162872154,542,0.949211908931699,23,0.0402802101576182,20,0.0350262697022767,18,0.031523642732049,16,0.0280210157618214,19,0.0332749562171629,16,0.0280210157618214,16,0.0280210157618214,17,0.0297723292469352,22,0.0385288966725044,14,0.0245183887915937,0,0,0,0,0,"Kalapuya Elementary, Polk County, OR",-123.0753708,44.9644411
"Polk","LaCreole Middle School","FULL SCHOOL GRADES K-12","705",662,0.939007092198582,682,0.967375886524823,684,0.970212765957447,675,0.957446808510638,673,0.954609929078014,686,0.973049645390071,"705",671,0.95177304964539,651,0.923404255319149,43,0.0609929078014184,39,0.0553191489361702,20,0.0283687943262411,19,0.0269503546099291,29,0.0411347517730496,29,0.0411347517730496,29,0.0411347517730496,17,0.024113475177305,27,0.0382978723404255,13,0.0184397163120567,0,0,1,0.00141843971631206,0,"LaCreole Middle School, Polk County, OR",-123.3011052,44.9231269
"Polk","LVC-Luckiamute Valley Charter School - Bridgeport","FULL SCHOOL GRADES K-12","137",119,0.868613138686131,124,0.905109489051095,121,0.883211678832117,119,0.868613138686131,119,0.868613138686131,123,0.897810218978102,"137",119,0.868613138686131,119,0.868613138686131,18,0.131386861313869,18,0.131386861313869,13,0.0948905109489051,16,0.116788321167883,18,0.131386861313869,18,0.131386861313869,18,0.131386861313869,14,0.102189781021898,18,0.131386861313869,11,0.0802919708029197,0,0,0,0,0,"LVC-Luckiamute Valley Charter School - Bridgeport, Polk County, OR",-123.3882842,44.8484218
"Polk","LVC-Luckiamute Valley Charter School Pedee Campus","FULL SCHOOL GRADES K-12","51",44,0.862745098039216,49,0.96078431372549,50,0.980392156862745,47,0.92156862745098,46,0.901960784313726,50,0.980392156862745,"51",49,0.96078431372549,44,0.862745098039216,7,0.137254901960784,7,0.137254901960784,2,0.0392156862745098,1,0.0196078431372549,4,0.0784313725490196,4,0.0784313725490196,4,0.0784313725490196,1,0.0196078431372549,2,0.0392156862745098,1,0.0196078431372549,0,0,0,0,0,"LVC-Luckiamute Valley Charter School Pedee Campus, Polk County, OR",-123.4466284,44.7451997
"Polk","Lyle Elementary School","FULL SCHOOL GRADES K-12","414",399,0.963768115942029,406,0.980676328502415,409,0.98792270531401,404,0.975845410628019,404,0.975845410628019,407,0.983091787439614,"414",400,0.966183574879227,395,0.954106280193237,11,0.0265700483091787,10,0.0241545893719807,5,0.0120772946859903,5,0.0120772946859903,10,0.0241545893719807,10,0.0241545893719807,10,0.0241545893719807,4,0.00966183574879227,10,0.0241545893719807,4,0.00966183574879227,0,0,0,0,0,"Lyle Elementary School, Polk County, OR",-123.3206324,44.9280084
"Polk","MCACS (Morrison Charter School)","FULL SCHOOL GRADES K-12","69",66,0.956521739130435,68,0.985507246376812,68,0.985507246376812,66,0.956521739130435,66,0.956521739130435,66,0.956521739130435,"<10",NA,NA,65,0.942028985507246,2,0.0289855072463768,1,0.0144927536231884,0,0,0,0,1,0.0144927536231884,1,0.0144927536231884,1,0.0144927536231884,2,0.0289855072463768,NA,NA,0,0,1,0.0144927536231884,1,0.0144927536231884,0,"MCACS (Morrison Charter School), Polk County, OR",-123.4919256,44.9266528
"Polk","Mid Valley Christian Academy","FULL SCHOOL GRADES K-12","54",41,0.759259259259259,41,0.759259259259259,38,0.703703703703704,41,0.759259259259259,41,0.759259259259259,40,0.740740740740741,"53",40,0.754716981132076,37,0.685185185185185,16,0.296296296296296,13,0.240740740740741,13,0.240740740740741,16,0.296296296296296,13,0.240740740740741,13,0.240740740740741,13,0.240740740740741,13,0.240740740740741,13,0.245283018867925,13,0.240740740740741,0,0,1,0.0185185185185185,0,"Mid Valley Christian Academy, Polk County, OR",-123.210651,44.8633806
"Polk","Monmouth Elementary School","FULL SCHOOL GRADES K-12","540",529,0.97962962962963,529,0.97962962962963,531,0.983333333333333,533,0.987037037037037,529,0.97962962962963,530,0.981481481481482,"540",530,0.981481481481482,527,0.975925925925926,13,0.0240740740740741,11,0.0203703703703704,11,0.0203703703703704,9,0.0166666666666667,11,0.0203703703703704,7,0.012962962962963,7,0.012962962962963,10,0.0185185185185185,10,0.0185185185185185,6,0.0111111111111111,0,0,0,0,0,"Monmouth Elementary School, Polk County, OR",-123.2242651,44.8524099
"Polk","Monmouth Montessori School LLC","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monmouth Montessori School LLC, Polk County, OR",-123.2229652,44.8487129
"Polk","Myers Elementary","FULL SCHOOL GRADES K-12","533",514,0.964352720450281,513,0.962476547842402,519,0.973733583489681,519,0.973733583489681,513,0.962476547842402,516,0.968105065666041,"533",514,0.964352720450281,509,0.954971857410882,23,0.0431519699812383,18,0.0337711069418387,20,0.0375234521575985,14,0.026266416510319,20,0.0375234521575985,14,0.026266416510319,14,0.026266416510319,17,0.0318949343339587,18,0.0337711069418387,13,0.024390243902439,0,0,0,0,0,"Myers Elementary, Polk County, OR",-123.0764885,44.9456081
"Polk","Oakdale Heights","FULL SCHOOL GRADES K-12","396",378,0.954545454545455,384,0.96969696969697,389,0.982323232323232,386,0.974747474747475,382,0.964646464646465,386,0.974747474747475,"396",372,0.939393939393939,368,0.929292929292929,18,0.0454545454545455,15,0.0378787878787879,11,0.0277777777777778,7,0.0176767676767677,14,0.0353535353535354,11,0.0277777777777778,11,0.0277777777777778,9,0.0227272727272727,15,0.0378787878787879,5,0.0126262626262626,0,0,1,0.00252525252525253,0,"Oakdale Heights, Polk County, OR",-123.3373112,44.9161152
"Polk","Perrydale Elementary","FULL SCHOOL GRADES K-12","144",131,0.909722222222222,134,0.930555555555556,136,0.944444444444444,132,0.916666666666667,130,0.902777777777778,135,0.9375,"144",133,0.923611111111111,129,0.895833333333333,11,0.0763888888888889,11,0.0763888888888889,8,0.0555555555555556,7,0.0486111111111111,11,0.0763888888888889,10,0.0694444444444444,10,0.0694444444444444,7,0.0486111111111111,9,0.0625,5,0.0347222222222222,0,0,1,0.00694444444444444,0,"Perrydale Elementary, Polk County, OR",-123.2574933,45.0418577
"Polk","Perrydale MS/HS","FULL SCHOOL GRADES K-12","165",153,0.927272727272727,162,0.981818181818182,161,0.975757575757576,162,0.981818181818182,161,0.975757575757576,162,0.981818181818182,"121",118,0.975206611570248,150,0.909090909090909,11,0.0666666666666667,11,0.0666666666666667,4,0.0242424242424242,3,0.0181818181818182,4,0.0242424242424242,3,0.0181818181818182,3,0.0181818181818182,4,0.0242424242424242,4,0.0330578512396694,3,0.0181818181818182,0,0,0,0,0,"Perrydale MS/HS, Polk County, OR",-123.254444,45.042778
"Polk","Polk Adolescent Day Treatment Center","FULL SCHOOL GRADES K-12","18",17,0.944444444444444,17,0.944444444444444,17,0.944444444444444,17,0.944444444444444,17,0.944444444444444,17,0.944444444444444,"16",15,0.9375,17,0.944444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Polk Adolescent Day Treatment Center, Polk County, OR",-123.2765802,44.9283669
"Polk","Riviera Christian School & Daycare","FULL SCHOOL GRADES K-12","92",92,1,92,1,92,1,92,1,92,1,92,1,"92",92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Riviera Christian School & Daycare, Polk County, OR",-123.0685056,44.9710947
"Polk","Straub Middle School","FULL SCHOOL GRADES K-12","651",621,0.953917050691244,627,0.963133640552995,630,0.967741935483871,633,0.972350230414747,625,0.960061443932412,635,0.97542242703533,"651",626,0.961597542242704,615,0.944700460829493,36,0.0552995391705069,30,0.0460829493087558,24,0.0368663594470046,21,0.032258064516129,26,0.0399385560675883,18,0.0276497695852535,18,0.0276497695852535,16,0.0245775729646697,25,0.0384024577572965,13,0.0199692780337942,0,0,0,0,0,"Straub Middle School, Polk County, OR",-123.0757622,44.9620383
"Polk","Talmadge Middle School","FULL SCHOOL GRADES K-12","786",773,0.983460559796438,778,0.989821882951654,780,0.99236641221374,780,0.99236641221374,779,0.991094147582697,781,0.993638676844784,"786",778,0.989821882951654,773,0.983460559796438,11,0.0139949109414758,11,0.0139949109414758,8,0.0101781170483461,6,0.00763358778625954,7,0.0089058524173028,6,0.00763358778625954,6,0.00763358778625954,5,0.00636132315521628,8,0.0101781170483461,5,0.00636132315521628,0,0,1,0.00127226463104326,0,"Talmadge Middle School, Polk County, OR",-123.2099152,44.855088
"Polk","Walker Middle School","FULL SCHOOL GRADES K-12","675",651,0.964444444444444,653,0.967407407407407,659,0.976296296296296,658,0.974814814814815,655,0.97037037037037,658,0.974814814814815,"675",655,0.97037037037037,649,0.961481481481481,25,0.037037037037037,23,0.0340740740740741,22,0.0325925925925926,16,0.0237037037037037,20,0.0296296296296296,17,0.0251851851851852,17,0.0251851851851852,17,0.0251851851851852,20,0.0296296296296296,15,0.0222222222222222,0,0,1,0.00148148148148148,0,"Walker Middle School, Polk County, OR",-123.0596357,44.9471172
"Polk","West Salem High School","FULL SCHOOL GRADES K-12","1616",1547,0.95730198019802,1574,0.974009900990099,1579,0.97710396039604,1583,0.979579207920792,1568,0.97029702970297,1581,0.978341584158416,"839",801,0.954707985697259,1530,0.946782178217822,67,0.041460396039604,57,0.0352722772277228,36,0.0222772277227723,31,0.0191831683168317,38,0.0235148514851485,26,0.0160891089108911,26,0.0160891089108911,29,0.0179455445544554,31,0.0369487485101311,24,0.0148514851485149,4,0.00247524752475248,7,0.00433168316831683,1,"West Salem High School, Polk County, OR",-123.0844728,44.9591273
"Polk","Western Christian School","FULL SCHOOL GRADES K-12","175",160,0.914285714285714,162,0.925714285714286,162,0.925714285714286,164,0.937142857142857,160,0.914285714285714,163,0.931428571428571,"113",102,0.902654867256637,154,0.88,18,0.102857142857143,14,0.08,14,0.08,11,0.0628571428571429,13,0.0742857142857143,10,0.0571428571428571,10,0.0571428571428571,12,0.0685714285714286,10,0.0884955752212389,10,0.0571428571428571,0,0,1,0.00571428571428571,0,"Western Christian School, Polk County, OR",-123.0765353,45.0659796
"Polk","Whitworth Elementary","FULL SCHOOL GRADES K-12","432",418,0.967592592592593,422,0.976851851851852,422,0.976851851851852,420,0.972222222222222,420,0.972222222222222,423,0.979166666666667,"432",420,0.972222222222222,417,0.965277777777778,14,0.0324074074074074,13,0.0300925925925926,9,0.0208333333333333,9,0.0208333333333333,11,0.025462962962963,11,0.025462962962963,11,0.025462962962963,8,0.0185185185185185,11,0.025462962962963,7,0.0162037037037037,0,0,1,0.00231481481481481,0,"Whitworth Elementary, Polk County, OR",-123.2979207,44.9172985
"Tillamook","East Elementary","FULL SCHOOL GRADES K-12","549",530,0.965391621129326,531,0.967213114754098,533,0.970856102003643,534,0.972677595628415,531,0.967213114754098,532,0.969034608378871,"549",530,0.965391621129326,524,0.954462659380692,20,0.0364298724954463,17,0.0309653916211293,15,0.0273224043715847,14,0.0255009107468124,16,0.029143897996357,16,0.029143897996357,15,0.0273224043715847,15,0.0273224043715847,14,0.0255009107468124,11,0.0200364298724954,0,0,1,0.00182149362477231,0,"East Elementary, Tillamook County, OR",-123.8199518,45.4537852
"Tillamook","Fire Mountain School","FULL SCHOOL GRADES K-12","19",10,0.526315789473684,10,0.526315789473684,10,0.526315789473684,10,0.526315789473684,10,0.526315789473684,10,0.526315789473684,"19",7,0.368421052631579,10,0.526315789473684,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,9,0.473684210526316,0,0,0,0,0,"Fire Mountain School, Tillamook County, OR",-123.9631601,45.779699
"Tillamook","Garibaldi Grade School","FULL SCHOOL GRADES K-12","163",154,0.94478527607362,155,0.950920245398773,156,0.957055214723926,159,0.975460122699387,155,0.950920245398773,156,0.957055214723926,"163",154,0.94478527607362,151,0.926380368098159,11,0.0674846625766871,9,0.0552147239263804,8,0.049079754601227,6,0.0368098159509202,8,0.049079754601227,4,0.0245398773006135,4,0.0245398773006135,7,0.0429447852760736,9,0.0552147239263804,4,0.0245398773006135,0,0,1,0.00613496932515337,0,"Garibaldi Grade School, Tillamook County, OR",-123.914512,45.5617678
"Tillamook","Liberty Elementary","FULL SCHOOL GRADES K-12","325",311,0.956923076923077,311,0.956923076923077,321,0.987692307692308,319,0.981538461538462,319,0.981538461538462,317,0.975384615384615,"325",311,0.956923076923077,305,0.938461538461538,10,0.0307692307692308,8,0.0246153846153846,7,0.0215384615384615,3,0.00923076923076923,5,0.0153846153846154,3,0.00923076923076923,3,0.00923076923076923,5,0.0153846153846154,6,0.0184615384615385,3,0.00923076923076923,0,0,0,0,0,"Liberty Elementary, Tillamook County, OR",-123.8464979,45.4520548
"Tillamook","Neahkahnie High School","FULL SCHOOL GRADES K-12","213",198,0.929577464788732,202,0.948356807511737,204,0.957746478873239,201,0.943661971830986,200,0.938967136150235,202,0.948356807511737,"107",102,0.953271028037383,194,0.910798122065728,15,0.0704225352112676,14,0.0657276995305164,11,0.0516431924882629,9,0.0422535211267606,11,0.0516431924882629,11,0.0516431924882629,11,0.0516431924882629,11,0.0516431924882629,4,0.0373831775700935,8,0.0375586854460094,0,0,2,0.00938967136150235,0,"Neahkahnie High School, Tillamook County, OR",-123.9395709,45.6386398
"Tillamook","Neahkahnie Middle School","FULL SCHOOL GRADES K-12","216",207,0.958333333333333,210,0.972222222222222,212,0.981481481481482,212,0.981481481481482,210,0.972222222222222,212,0.981481481481482,"216",209,0.967592592592593,205,0.949074074074074,8,0.037037037037037,7,0.0324074074074074,6,0.0277777777777778,4,0.0185185185185185,6,0.0277777777777778,4,0.0185185185185185,4,0.0185185185185185,4,0.0185185185185185,6,0.0277777777777778,4,0.0185185185185185,0,0,0,0,0,"Neahkahnie Middle School, Tillamook County, OR",-123.9390304,45.6399434
"Tillamook","Nehalem Elementary","FULL SCHOOL GRADES K-12","193",177,0.917098445595855,175,0.906735751295337,178,0.922279792746114,184,0.953367875647668,178,0.922279792746114,176,0.911917098445596,"193",175,0.906735751295337,170,0.880829015544041,18,0.0932642487046632,12,0.0621761658031088,16,0.0829015544041451,14,0.0725388601036269,14,0.0725388601036269,8,0.0414507772020725,8,0.0414507772020725,15,0.077720207253886,14,0.0725388601036269,7,0.0362694300518135,0,0,0,0,0,"Nehalem Elementary, Tillamook County, OR",-123.8955556,45.7208042
"Tillamook","NESKOWIN VALLEY SCHOOL","FULL SCHOOL GRADES K-12","50",38,0.76,36,0.72,36,0.72,39,0.78,39,0.78,36,0.72,"50",36,0.72,33,0.66,16,0.32,11,0.22,12,0.24,13,0.26,10,0.2,10,0.2,10,0.2,13,0.26,13,0.26,10,0.2,0,0,1,0.02,0,"NESKOWIN VALLEY SCHOOL, Tillamook County, OR",-123.924623,45.073809
"Tillamook","Nestucca Middle/High School","FULL SCHOOL GRADES K-12","230",225,0.978260869565217,227,0.98695652173913,228,0.991304347826087,228,0.991304347826087,227,0.98695652173913,227,0.98695652173913,"155",153,0.987096774193548,225,0.978260869565217,5,0.0217391304347826,5,0.0217391304347826,3,0.0130434782608696,2,0.00869565217391304,3,0.0130434782608696,2,0.00869565217391304,2,0.00869565217391304,2,0.00869565217391304,0,0,2,0.00869565217391304,0,0,0,0,0,"Nestucca Middle/High School, Tillamook County, OR",-123.8880791,45.203585
"Tillamook","Nestucca Valley Elementary School","FULL SCHOOL GRADES K-12","255",243,0.952941176470588,243,0.952941176470588,245,0.96078431372549,246,0.964705882352941,245,0.96078431372549,246,0.964705882352941,"255",242,0.949019607843137,240,0.941176470588235,11,0.0431372549019608,11,0.0431372549019608,11,0.0431372549019608,9,0.0352941176470588,10,0.0392156862745098,9,0.0352941176470588,9,0.0352941176470588,9,0.0352941176470588,11,0.0431372549019608,9,0.0352941176470588,0,0,1,0.00392156862745098,0,"Nestucca Valley Elementary School, Tillamook County, OR",-123.9040643,45.1882617
"Tillamook","Ocean Breeze School","FULL SCHOOL GRADES K-12","36",28,0.777777777777778,30,0.833333333333333,30,0.833333333333333,32,0.888888888888889,32,0.888888888888889,33,0.916666666666667,"34",26,0.764705882352941,25,0.694444444444444,11,0.305555555555556,8,0.222222222222222,8,0.222222222222222,11,0.305555555555556,9,0.25,9,0.25,9,0.25,10,0.277777777777778,7,0.205882352941176,6,0.166666666666667,0,0,0,0,0,"Ocean Breeze School, Tillamook County, OR",-123.8374801,45.4427598
"Tillamook","Pacific Christian School","FULL SCHOOL GRADES K-12","21",21,1,21,1,21,1,21,1,21,1,21,1,"21",21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pacific Christian School, Tillamook County, OR",-123.841629,45.455266
"Tillamook","South Prairie Elementary School","FULL SCHOOL GRADES K-12","326",316,0.969325153374233,315,0.966257668711656,318,0.975460122699387,320,0.98159509202454,317,0.97239263803681,316,0.969325153374233,"326",311,0.95398773006135,309,0.947852760736196,9,0.0276073619631902,6,0.0184049079754601,7,0.0214723926380368,5,0.0153374233128834,6,0.0184049079754601,3,0.00920245398773006,3,0.00920245398773006,7,0.0214723926380368,7,0.0214723926380368,3,0.00920245398773006,0,0,0,0,0,"South Prairie Elementary School, Tillamook County, OR",-123.817018,45.407456
"Tillamook","Tillamook Adventist School","FULL SCHOOL GRADES K-12","61",56,0.918032786885246,56,0.918032786885246,56,0.918032786885246,56,0.918032786885246,56,0.918032786885246,54,0.885245901639344,"61",56,0.918032786885246,54,0.885245901639344,7,0.114754098360656,5,0.0819672131147541,5,0.0819672131147541,5,0.0819672131147541,5,0.0819672131147541,5,0.0819672131147541,5,0.0819672131147541,7,0.114754098360656,5,0.0819672131147541,5,0.0819672131147541,0,0,0,0,0,"Tillamook Adventist School, Tillamook County, OR",-123.8153261,45.449708
"Tillamook","Tillamook High School","FULL SCHOOL GRADES K-12","667",652,0.977511244377811,657,0.985007496251874,660,0.989505247376312,662,0.992503748125937,659,0.988005997001499,660,0.989505247376312,"357",346,0.969187675070028,647,0.970014992503748,12,0.0179910044977511,10,0.0149925037481259,7,0.0104947526236882,5,0.00749625187406297,6,0.00899550224887556,4,0.00599700149925037,4,0.00599700149925037,5,0.00749625187406297,6,0.0168067226890756,3,0.00449775112443778,1,0.00149925037481259,0,0,0,"Tillamook High School, Tillamook County, OR",-123.8357025,45.4482954
"Tillamook","Tillamook Junior High School","FULL SCHOOL GRADES K-12","362",351,0.969613259668508,351,0.969613259668508,351,0.969613259668508,352,0.972375690607735,351,0.969613259668508,351,0.969613259668508,"362",344,0.950276243093923,344,0.950276243093923,12,0.0331491712707182,11,0.0303867403314917,11,0.0303867403314917,9,0.0248618784530387,10,0.0276243093922652,10,0.0276243093922652,10,0.0276243093922652,9,0.0248618784530387,12,0.0331491712707182,8,0.0220994475138122,0,0,0,0,0,"Tillamook Junior High School, Tillamook County, OR",-123.8199412,45.4548309
"Tillamook","Trask River High School","FULL SCHOOL GRADES K-12","37",37,1,37,1,37,1,37,1,37,1,37,1,"<10",NA,NA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Trask River High School, Tillamook County, OR",-123.8357025,45.4482954
"Umatilla","Armand Larive Middle School","FULL SCHOOL GRADES K-12","777",764,0.983268983268983,774,0.996138996138996,777,1,777,1,774,0.996138996138996,775,0.997425997425997,"777",774,0.996138996138996,762,0.980694980694981,10,0.0128700128700129,10,0.0128700128700129,3,0.00386100386100386,0,0,3,0.00386100386100386,0,0,0,0,1,0.00128700128700129,2,0.00257400257400257,0,0,0,0,2,0.00257400257400257,0,"Armand Larive Middle School, Umatilla County, OR",-119.3046905,45.8269571
"Umatilla","Athena Elementary","FULL SCHOOL GRADES K-12","152",143,0.940789473684211,143,0.940789473684211,149,0.980263157894737,150,0.986842105263158,145,0.953947368421053,147,0.967105263157895,"152",144,0.947368421052632,142,0.934210526315789,6,0.0394736842105263,6,0.0394736842105263,6,0.0394736842105263,3,0.0197368421052632,5,0.0328947368421053,2,0.0131578947368421,2,0.0131578947368421,4,0.0263157894736842,4,0.0263157894736842,2,0.0131578947368421,0,0,1,0.00657894736842105,0,"Athena Elementary, Umatilla County, OR",-118.4844266,45.8082039
"Umatilla","Blue Mountain Mennonite School","FULL SCHOOL GRADES K-12","40",24,0.6,27,0.675,31,0.775,25,0.625,25,0.625,22,0.55,"39",18,0.461538461538462,15,0.375,24,0.6,13,0.325,12,0.3,9,0.225,14,0.35,14,0.35,14,0.35,18,0.45,20,0.512820512820513,6,0.15,0,0,0,0,0,"Blue Mountain Mennonite School, Umatilla County, OR",-118.4434951,45.986994
"Umatilla","Central Middle School","FULL SCHOOL GRADES K-12","400",373,0.9325,395,0.9875,395,0.9875,395,0.9875,395,0.9875,396,0.99,"400",394,0.985,369,0.9225,4,0.01,4,0.01,3,0.0075,3,0.0075,3,0.0075,3,0.0075,3,0.0075,3,0.0075,3,0.0075,3,0.0075,0,0,0,0,0,"Central Middle School, Umatilla County, OR",-118.391681,45.9336509
