"datetime","state","location","aqi"
2019-07-15 01:00:05,"Washington","Shelton","19"
2019-07-15 01:00:05,"Washington","Spokane","36"
2019-07-15 01:00:05,"Washington","Spokane Tribe of Spokane Reservation","12"
2019-07-15 01:00:05,"Washington","Sunnyside","35"
2019-07-15 01:00:05,"Washington","Tacoma-Puyallup","20"
2019-07-15 01:00:05,"Washington","Twisp",""
2019-07-15 01:00:05,"Washington","Vancouver","19"
2019-07-15 01:00:05,"Washington","Walla Walla","13"
2019-07-15 01:00:05,"Washington","Wenatchee","17"
2019-07-15 01:00:05,"Washington","Winthrop","11"
2019-07-15 01:00:05,"Washington","Yacolt","11"
2019-07-15 01:00:05,"Washington","Yakima","10"
2019-07-15 02:00:06,"Washington","Aberdeen",""
2019-07-15 02:00:06,"Washington","Anacortes","13"
2019-07-15 02:00:06,"Washington","Bellingham","17"
2019-07-15 02:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","15"
2019-07-15 02:00:06,"Washington","Cascade foothills of King County","25"
2019-07-15 02:00:06,"Washington","Cascade foothills of east King-Pierce counties","19"
2019-07-15 02:00:06,"Washington","Cheeka Peak","19"
2019-07-15 02:00:06,"Washington","Chehalis","15"
2019-07-15 02:00:06,"Washington","Chelan","14"
2019-07-15 02:00:06,"Washington","Clarkston","22"
2019-07-15 02:00:06,"Washington","Colville","14"
2019-07-15 02:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 02:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","23"
2019-07-15 02:00:06,"Washington","Darrington","12"
2019-07-15 02:00:06,"Washington","Ellensburg","24"
2019-07-15 02:00:06,"Washington","Everett-Marysville-Lynnwood","12"
2019-07-15 02:00:06,"Washington","Inchelium",""
2019-07-15 02:00:06,"Washington","Kennewick","27"
2019-07-15 02:00:06,"Washington","Leavenworth","14"
2019-07-15 02:00:06,"Washington","Longview","13"
2019-07-15 02:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","11"
2019-07-15 02:00:06,"Washington","Maple Falls","24"
2019-07-15 02:00:06,"Washington","Moses Lake","17"
2019-07-15 02:00:06,"Washington","Mount Vernon","10"
2019-07-15 02:00:06,"Washington","Mt. Rainier",""
2019-07-15 02:00:06,"Washington","Naches",""
2019-07-15 02:00:06,"Washington","Nespelem","0"
2019-07-15 02:00:06,"Washington","Oak Harbor","4"
2019-07-15 02:00:06,"Washington","Olympia-Lacey-Tumwater","12"
2019-07-15 02:00:06,"Washington","Omak","5"
2019-07-15 02:00:06,"Washington","Port Angeles","15"
2019-07-15 02:00:06,"Washington","Port Townsend","13"
2019-07-15 02:00:06,"Washington","Pullman","15"
2019-07-15 02:00:06,"Washington","Raymond","12"
2019-07-15 02:00:06,"Washington","Seattle-Bellevue-Kent Valley","28"
2019-07-15 02:00:06,"Washington","Shelton","17"
2019-07-15 02:00:06,"Washington","Spokane","38"
2019-07-15 02:00:06,"Washington","Spokane Tribe of Spokane Reservation","12"
2019-07-15 02:00:06,"Washington","Sunnyside","40"
2019-07-15 02:00:06,"Washington","Tacoma-Puyallup","20"
2019-07-15 02:00:06,"Washington","Twisp",""
2019-07-15 02:00:06,"Washington","Vancouver","16"
2019-07-15 02:00:06,"Washington","Walla Walla","13"
2019-07-15 02:00:06,"Washington","Wenatchee","17"
2019-07-15 02:00:06,"Washington","Winthrop","11"
2019-07-15 02:00:06,"Washington","Yacolt","12"
2019-07-15 02:00:06,"Washington","Yakima","11"
2019-07-15 03:00:05,"Washington","Aberdeen",""
2019-07-15 03:00:05,"Washington","Anacortes","12"
2019-07-15 03:00:05,"Washington","Bellingham","18"
2019-07-15 03:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","22"
2019-07-15 03:00:05,"Washington","Cascade foothills of King County","23"
2019-07-15 03:00:05,"Washington","Cascade foothills of east King-Pierce counties","19"
2019-07-15 03:00:05,"Washington","Cheeka Peak","20"
2019-07-15 03:00:05,"Washington","Chehalis","14"
2019-07-15 03:00:05,"Washington","Chelan","14"
2019-07-15 03:00:05,"Washington","Clarkston","23"
2019-07-15 03:00:05,"Washington","Colville",""
2019-07-15 03:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 03:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","22"
2019-07-15 03:00:05,"Washington","Darrington","8"
2019-07-15 03:00:05,"Washington","Ellensburg","24"
2019-07-15 03:00:05,"Washington","Everett-Marysville-Lynnwood","14"
2019-07-15 03:00:05,"Washington","Inchelium",""
2019-07-15 03:00:05,"Washington","Kennewick","28"
2019-07-15 03:00:05,"Washington","Leavenworth","14"
2019-07-15 03:00:05,"Washington","Longview","13"
2019-07-15 03:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","11"
2019-07-15 03:00:05,"Washington","Maple Falls","28"
2019-07-15 03:00:05,"Washington","Moses Lake","17"
2019-07-15 03:00:05,"Washington","Mount Vernon","9"
2019-07-15 03:00:05,"Washington","Mt. Rainier",""
2019-07-15 03:00:05,"Washington","Naches",""
2019-07-15 03:00:05,"Washington","Nespelem","0"
2019-07-15 03:00:05,"Washington","Oak Harbor","5"
2019-07-15 03:00:05,"Washington","Olympia-Lacey-Tumwater","12"
2019-07-15 03:00:05,"Washington","Omak","7"
2019-07-15 03:00:05,"Washington","Port Angeles","15"
2019-07-15 03:00:05,"Washington","Port Townsend","14"
2019-07-15 03:00:05,"Washington","Pullman","14"
2019-07-15 03:00:05,"Washington","Raymond","13"
2019-07-15 03:00:05,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-07-15 03:00:05,"Washington","Shelton","14"
2019-07-15 03:00:05,"Washington","Spokane","35"
2019-07-15 03:00:05,"Washington","Spokane Tribe of Spokane Reservation","12"
2019-07-15 03:00:05,"Washington","Sunnyside","38"
2019-07-15 03:00:05,"Washington","Tacoma-Puyallup","20"
2019-07-15 03:00:05,"Washington","Twisp",""
2019-07-15 03:00:05,"Washington","Vancouver","14"
2019-07-15 03:00:05,"Washington","Walla Walla","16"
2019-07-15 03:00:05,"Washington","Wenatchee","18"
2019-07-15 03:00:05,"Washington","Winthrop","11"
2019-07-15 03:00:05,"Washington","Yacolt","12"
2019-07-15 03:00:05,"Washington","Yakima","18"
2019-07-15 04:00:06,"Washington","Aberdeen",""
2019-07-15 04:00:06,"Washington","Anacortes","11"
2019-07-15 04:00:06,"Washington","Bellingham","9"
2019-07-15 04:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","19"
2019-07-15 04:00:06,"Washington","Cascade foothills of King County","23"
2019-07-15 04:00:06,"Washington","Cascade foothills of east King-Pierce counties","18"
2019-07-15 04:00:06,"Washington","Cheeka Peak","21"
2019-07-15 04:00:06,"Washington","Chehalis","13"
2019-07-15 04:00:06,"Washington","Chelan","14"
2019-07-15 04:00:06,"Washington","Clarkston","23"
2019-07-15 04:00:06,"Washington","Colville","16"
2019-07-15 04:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 04:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","22"
2019-07-15 04:00:06,"Washington","Darrington","10"
2019-07-15 04:00:06,"Washington","Ellensburg","29"
2019-07-15 04:00:06,"Washington","Everett-Marysville-Lynnwood","7"
2019-07-15 04:00:06,"Washington","Inchelium",""
2019-07-15 04:00:06,"Washington","Kennewick","30"
2019-07-15 04:00:06,"Washington","Leavenworth","14"
2019-07-15 04:00:06,"Washington","Longview","13"
2019-07-15 04:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","11"
2019-07-15 04:00:06,"Washington","Maple Falls","25"
2019-07-15 04:00:06,"Washington","Moses Lake","17"
2019-07-15 04:00:06,"Washington","Mount Vernon","8"
2019-07-15 04:00:06,"Washington","Mt. Rainier",""
2019-07-15 04:00:06,"Washington","Naches",""
2019-07-15 04:00:06,"Washington","Nespelem","3"
2019-07-15 04:00:06,"Washington","Oak Harbor","5"
2019-07-15 04:00:06,"Washington","Olympia-Lacey-Tumwater","13"
2019-07-15 04:00:06,"Washington","Omak","5"
2019-07-15 04:00:06,"Washington","Port Angeles","14"
2019-07-15 04:00:06,"Washington","Port Townsend","14"
2019-07-15 04:00:06,"Washington","Pullman","13"
2019-07-15 04:00:06,"Washington","Raymond","13"
2019-07-15 04:00:06,"Washington","Seattle-Bellevue-Kent Valley","23"
2019-07-15 04:00:06,"Washington","Shelton","14"
2019-07-15 04:00:06,"Washington","Spokane","38"
2019-07-15 04:00:06,"Washington","Spokane Tribe of Spokane Reservation","11"
2019-07-15 04:00:06,"Washington","Sunnyside","37"
2019-07-15 04:00:06,"Washington","Tacoma-Puyallup","22"
2019-07-15 04:00:06,"Washington","Twisp","14"
2019-07-15 04:00:06,"Washington","Vancouver","14"
2019-07-15 04:00:06,"Washington","Walla Walla","16"
2019-07-15 04:00:06,"Washington","Wenatchee","18"
2019-07-15 04:00:06,"Washington","Winthrop","11"
2019-07-15 04:00:06,"Washington","Yacolt","11"
2019-07-15 04:00:06,"Washington","Yakima","19"
2019-07-15 05:00:05,"Washington","Aberdeen",""
2019-07-15 05:00:05,"Washington","Anacortes","14"
2019-07-15 05:00:05,"Washington","Bellingham","21"
2019-07-15 05:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","8"
2019-07-15 05:00:05,"Washington","Cascade foothills of King County","23"
2019-07-15 05:00:05,"Washington","Cascade foothills of east King-Pierce counties","18"
2019-07-15 05:00:05,"Washington","Cheeka Peak","21"
2019-07-15 05:00:05,"Washington","Chehalis","12"
2019-07-15 05:00:05,"Washington","Chelan","14"
2019-07-15 05:00:05,"Washington","Clarkston","23"
2019-07-15 05:00:05,"Washington","Colville","16"
2019-07-15 05:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 05:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","24"
2019-07-15 05:00:05,"Washington","Darrington","11"
2019-07-15 05:00:05,"Washington","Ellensburg","27"
2019-07-15 05:00:05,"Washington","Everett-Marysville-Lynnwood","1"
2019-07-15 05:00:05,"Washington","Inchelium",""
2019-07-15 05:00:05,"Washington","Kennewick","34"
2019-07-15 05:00:05,"Washington","Leavenworth","14"
2019-07-15 05:00:05,"Washington","Longview","13"
2019-07-15 05:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","11"
2019-07-15 05:00:05,"Washington","Maple Falls","27"
2019-07-15 05:00:05,"Washington","Moses Lake","17"
2019-07-15 05:00:05,"Washington","Mount Vernon","8"
2019-07-15 05:00:05,"Washington","Mt. Rainier",""
2019-07-15 05:00:05,"Washington","Naches",""
2019-07-15 05:00:05,"Washington","Nespelem","3"
2019-07-15 05:00:05,"Washington","Oak Harbor","5"
2019-07-15 05:00:05,"Washington","Olympia-Lacey-Tumwater","14"
2019-07-15 05:00:05,"Washington","Omak","5"
2019-07-15 05:00:05,"Washington","Port Angeles","15"
2019-07-15 05:00:05,"Washington","Port Townsend","13"
2019-07-15 05:00:05,"Washington","Pullman","13"
2019-07-15 05:00:05,"Washington","Raymond","13"
2019-07-15 05:00:05,"Washington","Seattle-Bellevue-Kent Valley","23"
2019-07-15 05:00:05,"Washington","Shelton","15"
2019-07-15 05:00:05,"Washington","Spokane","42"
2019-07-15 05:00:05,"Washington","Spokane Tribe of Spokane Reservation","11"
2019-07-15 05:00:05,"Washington","Sunnyside","36"
2019-07-15 05:00:05,"Washington","Tacoma-Puyallup","22"
2019-07-15 05:00:05,"Washington","Twisp","14"
2019-07-15 05:00:05,"Washington","Vancouver","14"
2019-07-15 05:00:05,"Washington","Walla Walla","15"
2019-07-15 05:00:05,"Washington","Wenatchee","18"
2019-07-15 05:00:05,"Washington","Winthrop","12"
2019-07-15 05:00:05,"Washington","Yacolt","11"
2019-07-15 05:00:05,"Washington","Yakima","22"
2019-07-15 06:00:05,"Washington","Aberdeen",""
2019-07-15 06:00:05,"Washington","Anacortes","19"
2019-07-15 06:00:05,"Washington","Bellingham","22"
2019-07-15 06:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","8"
2019-07-15 06:00:05,"Washington","Cascade foothills of King County","21"
2019-07-15 06:00:05,"Washington","Cascade foothills of east King-Pierce counties","14"
2019-07-15 06:00:05,"Washington","Cheeka Peak","19"
2019-07-15 06:00:05,"Washington","Chehalis","12"
2019-07-15 06:00:05,"Washington","Chelan","14"
2019-07-15 06:00:05,"Washington","Clarkston","23"
2019-07-15 06:00:05,"Washington","Colville","17"
2019-07-15 06:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 06:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","28"
2019-07-15 06:00:05,"Washington","Darrington","12"
2019-07-15 06:00:05,"Washington","Ellensburg","22"
2019-07-15 06:00:05,"Washington","Everett-Marysville-Lynnwood","3"
2019-07-15 06:00:05,"Washington","Inchelium",""
2019-07-15 06:00:05,"Washington","Kennewick","36"
2019-07-15 06:00:05,"Washington","Leavenworth","14"
2019-07-15 06:00:05,"Washington","Longview","13"
2019-07-15 06:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","12"
2019-07-15 06:00:05,"Washington","Maple Falls","24"
2019-07-15 06:00:05,"Washington","Moses Lake","18"
2019-07-15 06:00:05,"Washington","Mount Vernon","8"
2019-07-15 06:00:05,"Washington","Mt. Rainier",""
2019-07-15 06:00:05,"Washington","Naches",""
2019-07-15 06:00:05,"Washington","Nespelem","0"
2019-07-15 06:00:05,"Washington","Oak Harbor","5"
2019-07-15 06:00:05,"Washington","Olympia-Lacey-Tumwater","15"
2019-07-15 06:00:05,"Washington","Omak","6"
2019-07-15 06:00:05,"Washington","Port Angeles","16"
2019-07-15 06:00:05,"Washington","Port Townsend","14"
2019-07-15 06:00:05,"Washington","Pullman","13"
2019-07-15 06:00:05,"Washington","Raymond","13"
2019-07-15 06:00:05,"Washington","Seattle-Bellevue-Kent Valley","22"
2019-07-15 06:00:05,"Washington","Shelton","15"
2019-07-15 06:00:05,"Washington","Spokane","42"
2019-07-15 06:00:05,"Washington","Spokane Tribe of Spokane Reservation","11"
2019-07-15 06:00:05,"Washington","Sunnyside","36"
2019-07-15 06:00:05,"Washington","Tacoma-Puyallup","22"
2019-07-15 06:00:05,"Washington","Twisp","14"
2019-07-15 06:00:05,"Washington","Vancouver","14"
2019-07-15 06:00:05,"Washington","Walla Walla","14"
2019-07-15 06:00:05,"Washington","Wenatchee","18"
2019-07-15 06:00:05,"Washington","Winthrop","12"
2019-07-15 06:00:05,"Washington","Yacolt","11"
2019-07-15 06:00:05,"Washington","Yakima","21"
2019-07-15 07:00:06,"Washington","Aberdeen",""
2019-07-15 07:00:06,"Washington","Anacortes","24"
2019-07-15 07:00:06,"Washington","Bellingham","11"
2019-07-15 07:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","14"
2019-07-15 07:00:06,"Washington","Cascade foothills of King County","20"
2019-07-15 07:00:06,"Washington","Cascade foothills of east King-Pierce counties","12"
2019-07-15 07:00:06,"Washington","Cheeka Peak","17"
2019-07-15 07:00:06,"Washington","Chehalis","12"
2019-07-15 07:00:06,"Washington","Chelan","13"
2019-07-15 07:00:06,"Washington","Clarkston","23"
2019-07-15 07:00:06,"Washington","Colville","17"
2019-07-15 07:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 07:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","28"
2019-07-15 07:00:06,"Washington","Darrington","12"
2019-07-15 07:00:06,"Washington","Ellensburg","28"
2019-07-15 07:00:06,"Washington","Everett-Marysville-Lynnwood","3"
2019-07-15 07:00:06,"Washington","Inchelium",""
2019-07-15 07:00:06,"Washington","Kennewick","37"
2019-07-15 07:00:06,"Washington","Leavenworth","14"
2019-07-15 07:00:06,"Washington","Longview","13"
2019-07-15 07:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-07-15 07:00:06,"Washington","Maple Falls","21"
2019-07-15 07:00:06,"Washington","Moses Lake","19"
2019-07-15 07:00:06,"Washington","Mount Vernon","8"
2019-07-15 07:00:06,"Washington","Mt. Rainier",""
2019-07-15 07:00:06,"Washington","Naches",""
2019-07-15 07:00:06,"Washington","Nespelem","0"
2019-07-15 07:00:06,"Washington","Oak Harbor","5"
2019-07-15 07:00:06,"Washington","Olympia-Lacey-Tumwater","15"
2019-07-15 07:00:06,"Washington","Omak","7"
2019-07-15 07:00:06,"Washington","Port Angeles","16"
2019-07-15 07:00:06,"Washington","Port Townsend","14"
2019-07-15 07:00:06,"Washington","Pullman","12"
2019-07-15 07:00:06,"Washington","Raymond","13"
2019-07-15 07:00:06,"Washington","Seattle-Bellevue-Kent Valley","22"
2019-07-15 07:00:06,"Washington","Shelton","15"
2019-07-15 07:00:06,"Washington","Spokane","42"
2019-07-15 07:00:06,"Washington","Spokane Tribe of Spokane Reservation","12"
2019-07-15 07:00:06,"Washington","Sunnyside","38"
2019-07-15 07:00:06,"Washington","Tacoma-Puyallup","25"
2019-07-15 07:00:06,"Washington","Twisp","15"
2019-07-15 07:00:06,"Washington","Vancouver","13"
2019-07-15 07:00:06,"Washington","Walla Walla","14"
2019-07-15 07:00:06,"Washington","Wenatchee","18"
2019-07-15 07:00:06,"Washington","Winthrop","12"
2019-07-15 07:00:06,"Washington","Yacolt","11"
2019-07-15 07:00:06,"Washington","Yakima","19"
2019-07-15 08:00:06,"Washington","Aberdeen",""
2019-07-15 08:00:06,"Washington","Anacortes","25"
2019-07-15 08:00:06,"Washington","Bellingham","9"
2019-07-15 08:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","13"
2019-07-15 08:00:06,"Washington","Cascade foothills of King County","20"
2019-07-15 08:00:06,"Washington","Cascade foothills of east King-Pierce counties","11"
2019-07-15 08:00:06,"Washington","Cheeka Peak","17"
2019-07-15 08:00:06,"Washington","Chehalis","12"
2019-07-15 08:00:06,"Washington","Chelan","13"
2019-07-15 08:00:06,"Washington","Clarkston","25"
2019-07-15 08:00:06,"Washington","Colville","17"
2019-07-15 08:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 08:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","29"
2019-07-15 08:00:06,"Washington","Darrington","10"
2019-07-15 08:00:06,"Washington","Ellensburg","28"
2019-07-15 08:00:06,"Washington","Everett-Marysville-Lynnwood","8"
2019-07-15 08:00:06,"Washington","Inchelium",""
2019-07-15 08:00:06,"Washington","Kennewick","38"
2019-07-15 08:00:06,"Washington","Leavenworth","15"
2019-07-15 08:00:06,"Washington","Longview","13"
2019-07-15 08:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-07-15 08:00:06,"Washington","Maple Falls","19"
2019-07-15 08:00:06,"Washington","Moses Lake","20"
2019-07-15 08:00:06,"Washington","Mount Vernon","9"
2019-07-15 08:00:06,"Washington","Mt. Rainier",""
2019-07-15 08:00:06,"Washington","Naches",""
2019-07-15 08:00:06,"Washington","Nespelem","0"
2019-07-15 08:00:06,"Washington","Oak Harbor","6"
2019-07-15 08:00:06,"Washington","Olympia-Lacey-Tumwater","16"
2019-07-15 08:00:06,"Washington","Omak","8"
2019-07-15 08:00:06,"Washington","Port Angeles","17"
2019-07-15 08:00:06,"Washington","Port Townsend","15"
2019-07-15 08:00:06,"Washington","Pullman","12"
2019-07-15 08:00:06,"Washington","Raymond","13"
2019-07-15 08:00:06,"Washington","Seattle-Bellevue-Kent Valley","22"
2019-07-15 08:00:06,"Washington","Shelton","16"
2019-07-15 08:00:06,"Washington","Spokane","44"
2019-07-15 08:00:06,"Washington","Spokane Tribe of Spokane Reservation","17"
2019-07-15 08:00:06,"Washington","Sunnyside","42"
2019-07-15 08:00:06,"Washington","Tacoma-Puyallup","27"
2019-07-15 08:00:06,"Washington","Twisp","15"
2019-07-15 08:00:06,"Washington","Vancouver","13"
2019-07-15 08:00:06,"Washington","Walla Walla","14"
2019-07-15 08:00:06,"Washington","Wenatchee","19"
2019-07-15 08:00:06,"Washington","Winthrop","12"
2019-07-15 08:00:06,"Washington","Yacolt","11"
2019-07-15 08:00:06,"Washington","Yakima","18"
2019-07-15 09:00:07,"Washington","Aberdeen",""
2019-07-15 09:00:07,"Washington","Anacortes","27"
2019-07-15 09:00:07,"Washington","Bellingham","17"
2019-07-15 09:00:07,"Washington","Bremerton-Silverdale-Bainbridge Island","13"
2019-07-15 09:00:07,"Washington","Cascade foothills of King County","20"
2019-07-15 09:00:07,"Washington","Cascade foothills of east King-Pierce counties","9"
2019-07-15 09:00:07,"Washington","Cheeka Peak","18"
2019-07-15 09:00:07,"Washington","Chehalis","12"
2019-07-15 09:00:07,"Washington","Chelan","14"
2019-07-15 09:00:07,"Washington","Clarkston","30"
2019-07-15 09:00:07,"Washington","Colville","17"
2019-07-15 09:00:07,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 09:00:07,"Washington","Confederated Tribes & Bands of Yakama Nations","37"
2019-07-15 09:00:07,"Washington","Darrington","13"
2019-07-15 09:00:07,"Washington","Ellensburg","20"
2019-07-15 09:00:07,"Washington","Everett-Marysville-Lynnwood","8"
2019-07-15 09:00:07,"Washington","Inchelium",""
2019-07-15 09:00:07,"Washington","Kennewick","40"
2019-07-15 09:00:07,"Washington","Leavenworth","15"
2019-07-15 09:00:07,"Washington","Longview","13"
2019-07-15 09:00:07,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-07-15 09:00:07,"Washington","Maple Falls","16"
2019-07-15 09:00:07,"Washington","Moses Lake","20"
2019-07-15 09:00:07,"Washington","Mount Vernon","10"
2019-07-15 09:00:07,"Washington","Mt. Rainier",""
2019-07-15 09:00:07,"Washington","Naches",""
2019-07-15 09:00:07,"Washington","Nespelem","31"
2019-07-15 09:00:07,"Washington","Oak Harbor","7"
2019-07-15 09:00:07,"Washington","Olympia-Lacey-Tumwater","17"
2019-07-15 09:00:07,"Washington","Omak","14"
2019-07-15 09:00:07,"Washington","Port Angeles","18"
2019-07-15 09:00:07,"Washington","Port Townsend","15"
2019-07-15 09:00:07,"Washington","Pullman","14"
2019-07-15 09:00:07,"Washington","Raymond","13"
2019-07-15 09:00:07,"Washington","Seattle-Bellevue-Kent Valley","23"
2019-07-15 09:00:07,"Washington","Shelton","17"
2019-07-15 09:00:07,"Washington","Spokane","49"
2019-07-15 09:00:07,"Washington","Spokane Tribe of Spokane Reservation","17"
2019-07-15 09:00:07,"Washington","Sunnyside","43"
2019-07-15 09:00:07,"Washington","Tacoma-Puyallup","25"
2019-07-15 09:00:07,"Washington","Twisp","15"
2019-07-15 09:00:07,"Washington","Vancouver","14"
2019-07-15 09:00:07,"Washington","Walla Walla","15"
2019-07-15 09:00:07,"Washington","Wenatchee","19"
2019-07-15 09:00:07,"Washington","Winthrop","13"
2019-07-15 09:00:07,"Washington","Yacolt","11"
2019-07-15 09:00:07,"Washington","Yakima","17"
2019-07-15 10:00:06,"Washington","Aberdeen",""
2019-07-15 10:00:06,"Washington","Anacortes","52"
2019-07-15 10:00:06,"Washington","Bellingham","10"
2019-07-15 10:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","15"
2019-07-15 10:00:06,"Washington","Cascade foothills of King County","19"
2019-07-15 10:00:06,"Washington","Cascade foothills of east King-Pierce counties","9"
2019-07-15 10:00:06,"Washington","Cheeka Peak","16"
2019-07-15 10:00:06,"Washington","Chehalis","12"
2019-07-15 10:00:06,"Washington","Chelan","14"
2019-07-15 10:00:06,"Washington","Clarkston","34"
2019-07-15 10:00:06,"Washington","Colville","19"
2019-07-15 10:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 10:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","31"
2019-07-15 10:00:06,"Washington","Darrington","15"
2019-07-15 10:00:06,"Washington","Ellensburg","18"
2019-07-15 10:00:06,"Washington","Everett-Marysville-Lynnwood","10"
2019-07-15 10:00:06,"Washington","Inchelium",""
2019-07-15 10:00:06,"Washington","Kennewick","37"
2019-07-15 10:00:06,"Washington","Leavenworth","15"
2019-07-15 10:00:06,"Washington","Longview","14"
2019-07-15 10:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-07-15 10:00:06,"Washington","Maple Falls","14"
2019-07-15 10:00:06,"Washington","Moses Lake","20"
2019-07-15 10:00:06,"Washington","Mount Vernon","10"
2019-07-15 10:00:06,"Washington","Mt. Rainier",""
2019-07-15 10:00:06,"Washington","Naches",""
2019-07-15 10:00:06,"Washington","Nespelem","24"
2019-07-15 10:00:06,"Washington","Oak Harbor","8"
2019-07-15 10:00:06,"Washington","Olympia-Lacey-Tumwater","17"
2019-07-15 10:00:06,"Washington","Omak","15"
2019-07-15 10:00:06,"Washington","Port Angeles","17"
2019-07-15 10:00:06,"Washington","Port Townsend","15"
2019-07-15 10:00:06,"Washington","Pullman","15"
2019-07-15 10:00:06,"Washington","Raymond","13"
2019-07-15 10:00:06,"Washington","Seattle-Bellevue-Kent Valley","23"
2019-07-15 10:00:06,"Washington","Shelton","18"
2019-07-15 10:00:06,"Washington","Spokane","43"
2019-07-15 10:00:06,"Washington","Spokane Tribe of Spokane Reservation","16"
2019-07-15 10:00:06,"Washington","Sunnyside","41"
2019-07-15 10:00:06,"Washington","Tacoma-Puyallup","23"
2019-07-15 10:00:06,"Washington","Twisp","16"
2019-07-15 10:00:06,"Washington","Vancouver","16"
2019-07-15 10:00:06,"Washington","Walla Walla","14"
2019-07-15 10:00:06,"Washington","Wenatchee","19"
2019-07-15 10:00:06,"Washington","Winthrop","13"
2019-07-15 10:00:06,"Washington","Yacolt","11"
2019-07-15 10:00:06,"Washington","Yakima","17"
2019-07-15 11:00:06,"Washington","Aberdeen",""
2019-07-15 11:00:06,"Washington","Anacortes","33"
2019-07-15 11:00:06,"Washington","Bellingham","17"
2019-07-15 11:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","15"
2019-07-15 11:00:06,"Washington","Cascade foothills of King County","18"
2019-07-15 11:00:06,"Washington","Cascade foothills of east King-Pierce counties","9"
2019-07-15 11:00:06,"Washington","Cheeka Peak","16"
2019-07-15 11:00:06,"Washington","Chehalis","11"
2019-07-15 11:00:06,"Washington","Chelan","15"
2019-07-15 11:00:06,"Washington","Clarkston","35"
2019-07-15 11:00:06,"Washington","Colville","21"
2019-07-15 11:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 11:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","30"
2019-07-15 11:00:06,"Washington","Darrington","14"
2019-07-15 11:00:06,"Washington","Ellensburg","22"
2019-07-15 11:00:06,"Washington","Everett-Marysville-Lynnwood","7"
2019-07-15 11:00:06,"Washington","Inchelium",""
2019-07-15 11:00:06,"Washington","Kennewick","35"
2019-07-15 11:00:06,"Washington","Leavenworth","15"
2019-07-15 11:00:06,"Washington","Longview","15"
2019-07-15 11:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-07-15 11:00:06,"Washington","Maple Falls","12"
2019-07-15 11:00:06,"Washington","Moses Lake","23"
2019-07-15 11:00:06,"Washington","Mount Vernon","10"
2019-07-15 11:00:06,"Washington","Mt. Rainier",""
2019-07-15 11:00:06,"Washington","Naches",""
2019-07-15 11:00:06,"Washington","Nespelem","24"
2019-07-15 11:00:06,"Washington","Oak Harbor","8"
2019-07-15 11:00:06,"Washington","Olympia-Lacey-Tumwater","16"
2019-07-15 11:00:06,"Washington","Omak","14"
2019-07-15 11:00:06,"Washington","Port Angeles","18"
2019-07-15 11:00:06,"Washington","Port Townsend","15"
2019-07-15 11:00:06,"Washington","Pullman","13"
2019-07-15 11:00:06,"Washington","Raymond","13"
2019-07-15 11:00:06,"Washington","Seattle-Bellevue-Kent Valley","24"
2019-07-15 11:00:06,"Washington","Shelton","18"
