"Station","Station Name","Year","Overall WQI","WQI FC","WQI Oxy","WQI pH","WQI TSS","WQI Temp","WQI TPN","WQI TP","WQI Turb","Location 1","Counties","lon","lat"
"16A070","Skokomish R nr Potlatch",1996,87,91,85,95,78,81,99,84,69,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",1997,86,78,84,77,85,90,99,72,80,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",1998,75,90,79,88,61,90,98,71,49,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",1999,87,88,80,88,75,95,100,79,71,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2000,95,93,86,96,84,90,100,84,87,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2001,95,94,85,98,100,83,100,90,98,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2002,94,89,84,94,88,84,100,83,86,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2003,85,88,85,93,73,86,100,72,67,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2004,70,84,80,92,56,68,100,45,46,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2005,67,74,82,92,53,82,98,60,50,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2006,92,85,84,82,92,88,100,99,90,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2007,89,80,88,83,92,86,100,95,89,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2008,89,89,87,75,85,94,100,88,78,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2009,94,88,87,90,90,90,100,91,86,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2010,86,93,85,95,79,88,100,78,74,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2011,70,94,91,96,48,88,100,46,44,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2012,88,80,92,96,94,88,100,97,91,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2013,93,81,92,97,90,90,100,95,89,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16A070","Skokomish R nr Potlatch",2014,97,98,92,95,100,94,100,98,100,"POINT (-123.1771 47.3098)",849,-123.1771,47.3098
"16C090","Duckabush R nr Brinnon",1995,92,97,94,90,79,85,98,89,81,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",1996,96,97,92,90,87,91,100,68,84,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",1997,78,90,91,74,70,96,96,58,61,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",1998,92,96,89,90,75,92,99,71,84,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",1999,89,99,94,95,72,99,98,84,74,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2000,93,100,95,90,77,97,99,94,82,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2001,95,92,92,96,92,90,97,99,97,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2002,94,91,92,95,83,91,99,91,85,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2003,90,96,91,90,75,91,98,92,79,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2004,74,92,89,94,49,84,98,63,48,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2005,94,97,89,86,80,90,96,99,86,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2006,89,92,93,78,76,91,97,97,79,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2007,85,87,95,83,73,90,98,88,73,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2008,88,97,94,74,78,94,97,94,77,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2009,96,93,92,83,88,93,98,100,90,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2010,86,97,87,96,70,93,99,80,67,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2011,89,99,98,95,71,93,99,86,74,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2012,97,99,97,87,86,94,98,100,88,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2013,95,94,95,94,85,94,97,100,90,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"16C090","Duckabush R nr Brinnon",2014,98,98,99,87,100,98,99,100,100,"POINT (-123.0116 47.684)",3008,-123.0116,47.684
"25D050","Germany Cr. @ mouth",2005,83,83,93,95,72,84,44,81,87,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr. @ mouth",2006,86,71,91,95,83,78,53,96,91,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr. @ mouth",2007,80,69,87,95,77,83,36,91,82,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr. @ mouth",2008,88,79,92,96,89,83,56,92,91,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr @ mouth",2009,76,85,86,96,73,67,57,77,81,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr @ mouth",2010,60,74,92,94,62,80,47,56,57,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr @ mouth",2011,63,79,94,95,62,82,42,64,70,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr @ mouth",2012,76,75,90,97,88,74,51,79,90,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"25D050","Germany Cr @ mouth",2013,85,82,93,96,82,80,52,81,87,"POINT (-123.1253 46.1915)",2978,-123.1253,46.1915
"2.50E+61","Abernathy Cr. nr mouth",2005,90,80,94,94,81,86,74,95,86,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr. nr mouth",2006,93,88,92,90,86,80,78,100,93,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr. nr mouth",2007,85,71,92,93,87,85,70,100,82,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr. nr mouth",2008,90,84,95,92,88,84,77,97,92,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr nr mouth",2009,84,88,87,92,86,68,79,98,91,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr nr mouth",2010,77,82,94,92,72,82,72,73,74,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr nr mouth",2011,73,85,94,90,70,83,68,81,77,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr nr mouth",2012,87,86,93,96,85,73,77,91,90,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"2.50E+61","Abernathy Cr nr mouth",2013,81,79,95,95,83,83,73,82,87,"POINT (-123.1662 46.1948)",2978,-123.1662,46.1948
"25F060","Mill Cr. nr mouth",2005,85,73,94,85,86,88,82,100,87,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2006,90,80,91,91,82,82,82,100,89,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2007,90,81,93,92,89,87,80,100,87,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2008,91,81,94,93,92,87,81,100,94,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2009,90,88,91,92,88,82,78,91,88,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2010,80,76,94,88,75,90,80,84,78,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2011,77,85,95,94,70,88,74,76,75,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr. nr mouth",2012,88,82,93,93,89,85,81,94,93,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"25F060","Mill Cr nr mouth",2013,89,79,94,93,85,87,79,95,88,"POINT (-123.1786 46.1906)",2978,-123.1786,46.1906
"26B070","Cowlitz R @ Kelso",1995,88,94,89,88,72,85,96,74,71,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",1996,63,89,95,90,43,84,86,52,30,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",1997,63,77,91,94,40,82,88,48,51,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",1998,67,75,92,96,44,83,92,58,35,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",1999,53,76,93,92,20,91,82,26,29,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2000,72,88,93,94,46,91,93,56,60,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2001,61,44,91,99,71,81,93,76,83,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2002,68,85,93,95,34,86,90,32,57,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2003,79,89,93,97,51,81,97,58,68,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2004,69,85,93,89,37,82,93,45,57,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2005,64,86,92,95,29,84,85,32,49,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2006,84,93,93,97,60,84,92,75,75,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2007,65,82,94,92,24,81,93,38,39,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2008,70,90,95,98,32,86,96,33,41,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2009,75,93,92,96,51,74,93,50,61,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2010,77,80,93,97,53,87,95,67,69,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2011,70,82,96,95,43,90,92,48,63,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2012,78,81,93,98,51,86,97,69,76,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"26B070","Cowlitz R @ Kelso",2013,88,83,93,97,67,87,97,78,82,"POINT (-122.9143 46.1454)",2978,-122.9143,46.1454
"27B070","Kalama R nr Kalama",1995,90,90,89,88,95,77,93,91,98,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",1996,77,90,88,96,66,76,77,76,66,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",1997,91,94,89,83,90,81,79,64,90,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",1998,81,93,81,86,85,64,82,73,85,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",1999,73,91,87,91,63,82,73,61,68,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2000,92,90,91,91,91,84,85,73,94,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2001,81,79,87,84,87,70,87,79,92,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2002,91,84,84,96,91,83,76,76,93,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2003,88,90,80,97,95,71,77,73,97,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2004,78,81,79,94,74,73,77,80,79,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2005,88,89,82,94,86,73,72,94,90,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2006,87,93,75,94,95,72,75,90,98,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2007,74,81,89,91,70,76,77,78,75,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2008,93,88,95,85,90,85,80,88,91,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2009,90,97,80,94,93,77,77,89,95,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2010,89,91,90,90,86,80,80,79,86,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2011,93,91,92,94,85,85,74,89,87,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2012,89,89,92,88,88,78,85,85,92,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27B070","Kalama R nr Kalama",2013,90,83,89,96,93,82,83,88,95,"POINT (-122.8373 46.0473)",2978,-122.8373,46.0473
"27D090","EF Lewis R nr Dollar Corner",1995,70,79,80,86,83,65,76,88,87,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",1996,62,73,73,90,85,52,73,81,85,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",1997,76,86,76,90,96,63,80,66,93,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",1998,70,84,81,90,93,38,87,79,96,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",1999,67,94,74,91,78,60,79,77,79,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2000,79,88,74,91,90,67,82,90,97,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2001,73,74,78,92,95,56,82,70,94,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2002,76,74,78,96,82,73,69,88,88,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2003,77,86,76,88,99,57,84,90,100,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2004,74,79,71,92,84,60,81,96,90,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2005,80,88,77,92,96,61,78,100,95,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2006,78,96,69,92,99,58,83,100,100,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2007,73,72,78,91,90,52,83,100,92,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2008,88,92,86,91,98,67,86,99,98,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2009,83,90,74,98,99,62,84,96,98,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2010,86,83,83,94,93,68,83,95,93,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2011,89,91,84,97,93,70,82,97,93,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2012,83,89,80,96,91,64,87,95,94,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"27D090","EF Lewis R nr Dollar Corner",2013,86,86,85,95,99,69,81,99,97,"POINT (-122.5918 45.8146)",2977,-122.5918,45.8146
"31A070","Columbia R @ Umatilla",1995,88,98,89,74,87,79,92,85,80,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",1996,81,90,91,80,75,80,92,81,64,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",1997,87,93,88,86,81,79,90,73,68,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",1998,83,98,92,77,77,68,94,80,81,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",1999,94,100,91,80,89,85,93,78,81,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2000,94,99,92,83,85,86,94,88,84,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2001,87,100,88,75,83,73,95,91,90,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2002,91,100,88,82,90,78,92,88,87,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2003,88,99,85,83,87,74,94,83,79,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2004,90,100,86,87,93,71,94,97,91,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2005,90,100,91,77,94,73,96,98,92,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2006,89,99,89,88,94,74,94,93,87,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2007,87,97,86,86,92,73,95,92,85,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2008,91,100,89,81,93,77,94,91,89,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2009,92,100,87,83,91,78,94,91,87,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2010,91,100,90,82,93,74,94,92,91,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2011,92,97,87,85,88,77,95,87,80,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2012,91,100,88,81,88,78,94,90,85,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"31A070","Columbia R @ Umatilla",2013,85,93,81,87,92,72,95,92,91,"POINT (-119.3264 45.9338)",2955,-119.3264,45.9338
"37A090","Yakima R @ Kiona",1995,45,67,78,88,46,83,77,55,55,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",1996,51,72,78,83,48,61,74,59,45,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",1997,54,67,89,70,50,58,75,60,54,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",1998,53,76,80,77,64,73,77,62,65,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",1999,58,74,90,77,44,72,77,61,60,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2000,65,82,93,74,46,75,82,62,62,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2001,61,93,51,82,78,56,79,58,76,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2002,63,87,92,69,49,58,82,57,55,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2003,67,86,93,73,61,64,79,62,64,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2004,66,94,89,71,69,56,81,62,75,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2005,63,97,98,54,84,52,81,61,85,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2006,62,86,90,69,50,54,81,63,62,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2007,58,88,95,63,62,37,83,65,65,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2008,60,75,89,73,50,77,81,56,53,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2009,60,83,87,71,50,77,81,64,59,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2010,65,90,95,69,65,62,83,69,71,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2011,62,80,91,73,48,66,81,67,58,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2012,60,80,89,75,48,56,83,66,63,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A090","Yakima R @ Kiona",2013,57,85,93,68,55,58,80,64,60,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",1995,83,83,89,86,73,98,95,74,67,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",1996,71,79,85,83,59,96,95,70,51,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",1997,68,83,93,74,59,85,87,60,60,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",1998,77,77,89,86,72,90,95,73,69,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",1999,76,80,94,77,56,99,94,68,59,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2000,71,83,95,54,63,94,97,78,68,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2001,83,86,93,65,89,75,96,79,86,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2002,88,90,95,63,83,97,96,80,80,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2003,83,87,94,68,82,86,94,78,80,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2004,82,93,94,65,74,79,96,85,78,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2005,77,87,95,55,86,84,96,84,85,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2006,81,87,95,65,78,91,95,81,72,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2007,90,88,92,85,78,90,96,84,75,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2008,85,91,91,72,77,90,96,82,72,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2009,83,87,92,63,74,87,97,77,71,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2010,88,94,94,73,88,95,96,83,86,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2011,83,86,88,80,68,100,97,80,66,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2012,84,78,87,78,74,97,97,81,74,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"37A205","Yakima R @ Nob Hill",2013,82,85,91,77,73,85,97,79,69,"POINT (-120.4617 46.5815)",2746,-120.4617,46.5815
"38A050","Naches R @ Yakima on US HWY 97",1998,67,0,93,63,89,72,0,0,61,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",1999,72,0,91,67,0,89,0,0,52,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2000,80,100,90,75,85,78,98,86,72,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2002,93,99,98,79,87,93,98,92,86,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2009,79,90,94,60,67,77,99,79,67,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2011,79,86,93,86,60,86,98,80,64,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2012,88,84,90,79,78,76,99,87,79,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2013,68,78,90,64,71,69,98,83,67,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"38A050","Naches R @ Yakima on US HWY 97",2014,87,96,100,67,87,100,99,90,84,"POINT (-120.5156 46.6298)",2746,-120.5156,46.6298
"39A090","Yakima R nr Cle Elum",1995,65,78,72,90,68,80,84,81,67,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",1996,72,90,78,77,55,79,85,66,41,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",1997,68,87,77,86,51,83,80,26,50,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",1998,76,92,72,86,68,79,91,35,72,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",1999,74,96,80,86,66,84,81,73,59,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2000,67,88,79,83,52,85,80,80,53,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2001,63,88,62,88,61,65,95,82,68,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
