native_id,latitude,longitude,lambert_x,lambert_y,D2A1,A1_50,A23_400,Pop_5000,D2C,D2Comm,Int_3000
grid_la_912,33.7168951547287,-117.763487920793,-1995632.09061498,-343776.786649053,3.244277120801843,0,0.3524,0.93617,0.15,0.2755,0.023502423283349012
grid_la_17109,34.1418951175961,-117.953487854345,-2001454.81716727,-293883.820317868,2.717670503002262,0,0.1309,0.87423,0.15,0.0087,0.11455552627016735
grid_la_651,33.7118951745876,-118.113487862015,-2027228.44390735,-336567.647497094,3.84060787900929,0,0,0.17823,0.0272,0.3088,3.3498763820442927e-4
grid_la_17625,34.1568951321597,-118.238487805084,-2026517.97318722,-285955.59696847,2.4082399653118496,0,0.1927,2.16421,0.15,0.0017,0.21805236096987446
grid_la_8920,33.9268951348919,-117.833487892171,-1996391.89757324,-319644.04766927,3.5852350633657752,0,0,0.47029,0.15,0.3018,0.0618726995066721
grid_la_11952,34.0068951326571,-117.953487865377,-2005031.08935152,-308398.296224608,2.526339277389844,0,0.1254,1.56281,0.15,0.0082,0.22676704210921897
grid_la_9760,33.9518951643612,-118.408487793378,-2047236.52120266,-304163.969123771,3.3725438007590705,0,0.2663,1.48516,0.03335,0.0473,0.25744823269577766
grid_la_16646,34.1318951417451,-118.358487787038,-2037906.4105056,-285957.131250814,2.4742162640762553,0,0.068,1.93473,0.15,0.0175,0.21514012696420431
grid_la_10004,33.9568951489162,-118.143487837383,-2023376.60054586,-309561.991271968,3.3581252852766488,0,0.0563,2.63737,0.15,0.0243,0.25188315758976726
grid_la_614,33.7118951847985,-118.298487830969,-2043847.80332794,-332423.730597543,3.6202401898458314,0,0.074,0.79994,0.00171,0.0032,0.11954190977545809
grid_la_14604,34.0768951310679,-118.063487841097,-2013016.25457876,-298441.218489888,2.6794278966121188,0,0,2.76379,0.15,0.0455,0.26383365562158617
grid_la_2228,33.7518951565612,-117.868487900213,-2004149.99815904,-337699.872296027,3.0145205387579237,0,0.1156,3.61897,0.15,0,0.2721450098316029
grid_la_12305,34.016895139714,-118.098487840091,-2017746.2238358,-304113.87161163,3.31722734917642,0,0.0751,1.99743,0.15,0.0073,0.22184489964516907
grid_la_14217,34.066895133594,-118.0884878377,-2015518.62496189,-298961.873176252,2.74350976472843,0,0.1151,2.59205,0.15,0.0051,0.24845030644986923
grid_la_14448,34.0718951217217,-117.888487871087,-1997493.02294192,-302840.362098813,0.7781512503836436,0.019,0.1254,1.68114,0.15,0.0077,0.2507756020162023
grid_la_9793,33.9518951550882,-118.243487820991,-2032465.5611543,-307867.725725318,3.4068806700491248,0,0,4.81411,0.15,0.0276,0.2788183926439548
grid_la_12523,34.0218951315447,-117.963487862467,-2005528.97642614,-306564.805539736,3.198931869932209,0,0.0823,1.81827,0.15,0.0578,0.25244817916406215
grid_la_8437,33.9168951642916,-118.338487807905,-2041914.16600838,-309498.284921556,2.968015713993642,0,0.0791,3.36814,0.07789,0.0017,0.25110197743377205
grid_la_14369,34.0718951440845,-118.28348780452001,-2032821.01238208,-294081.118729062,2.7810369386211318,0,0.103,6.15567,0.15,0.0288,0.2795174047662622
grid_la_14873,34.0818951084424,-117.67348790681,-1977986.36591524,-306467.535002574,2.767897616018091,0,0.0498,1.9876,0.15,0,0.23815444468347677
grid_la_16907,34.1368951212794,-118.008487845459,-2006503.52818583,-293208.43345851,1.9242792860618816,0,0.0469,1.28574,0.15,0.0192,0.2552702767088146
grid_la_18161,34.1718951410695,-118.423487772874,-2042628.64723038,-280202.776791842,3.225050696138049,0,0.1265,3.05131,0.15,0.0072,0.2786975427263836
grid_la_8941,33.9268951290182,-117.728487910009,-1986975.12114781,-321945.328377727,3.738384123512156,0,0,0.22774,0.15,0.456,0.0015455036228226855
grid_la_12190,34.0118951188681,-117.718487904843,-1983849.75035573,-313018.122844513,3.042181594515766,0,0.1346,1.33869,0.15,0.001,0.12711015628619665
grid_la_15197,34.0918951237343,-117.963487856756,-2003673.74258976,-299038.81345507,3.3298045221640695,0,0.1544,1.94005,0.15,0.0183,0.19675958025178675
grid_la_12594,34.0218951115497,-117.608487922784,-1973731.67427198,-314337.314293981,2.977266212427293,0,0.1171,0.66453,0.15,0.1886,0.03218805521099964
grid_la_18318,34.1718950963241,-117.63848790540101,-1972502.34738974,-297544.889484857,3.6127838567197355,0,0,0.29329,0.15,0.3354,0.026726861961733715
grid_la_12244,34.0168951569285,-118.403487788935,-2045032.31269998,-297295.929300908,3.1451964061141817,0,0.3939,2.86781,0.05282,0.0246,0.2750859720569824
grid_la_5536,33.83689513003,-117.563487945351,-1974515.21014289,-335228.592716653,3.431202884556517,0,0.1487,0.73632,0.15,0.1743,0.03180556365678731
grid_la_7145,33.8818951555861,-118.113487848475,-2022691.11642426,-318291.269637096,2.7371926427047373,0,0,2.90916,0.14087,0.0081,0.24825948508160092
grid_la_1097,33.721895155815,-117.793487915304,-1998198.50473186,-342579.463727934,2.4409090820652177,0,0.1587,1.51532,0.15,0.1556,0.11739413037604121
grid_la_6870,33.8718951268814,-117.578487939993,-1974950.90502748,-331134.643529669,3.016615547557177,0,0.263,1.08661,0.15,0.0059,0.15099162526506768
grid_la_424,33.706895185079,-118.293487832201,-2043533.27425993,-333073.514046346,3.6665179805548807,0,0.0934,0.71573,0.0013,0,0.09298463900714993
grid_la_1695,33.7368951472208,-117.668487935374,-1986563.71765291,-343705.598571623,3.6572471298837166,0,0,0.03796,0.15,0.0551,0.005499071612088395
grid_la_6318,33.8618951754002,-118.428487797296,-2051461.75362299,-313379.088099646,3.8260099777911005,0,0,0.72617,0.02238,0.2825,0.012837301520933144
grid_la_3768,33.7918951487228,-117.808487907213,-1997704.18181328,-334717.308869993,3.315550534421905,0,0.0985,1.47234,0.15,0.0051,0.20203622725664516
grid_la_10887,33.9768951132779,-117.548487936679,-1969525.12584924,-320482.606030963,1.3617278360175928,0.0115,0.0864,0.30733,0.15,0.1849,0.03377370363942401
grid_la_5827,33.8468951541993,-118.018487867291,-2015102.82471977,-324164.749888318,2.9947569445876283,0,0.1582,2.44818,0.13818,0.0115,0.2611546650827614
grid_la_11350,33.9918951424939,-118.098487842122,-2018412.84586531,-306800.925072876,3.3787611753163733,0,0.1142,2.10199,0.15,0.0369,0.2450226225364416
grid_la_14632,34.0768951231429,-117.923487864751,-2000492.60774045,-301532.811202435,2.6954816764901977,0,0.1253,2.27051,0.15,0.0258,0.27485712154963177
grid_la_14964,34.0868951361923,-118.173487821757,-2022585.40412479,-294924.085814613,3.3754807146185724,0,0.1528,3.1625,0.15,0.007,0.22387234781715912
grid_la_12649,34.0268951493308,-118.288487807357,-2034477.91493034,-298803.147237237,3.0402066275747113,0,0.1787,6.10805,0.15,0,0.26961056434664576
grid_la_519,33.7068951588914,-117.818487912245,-2000841.67249028,-343643.537066642,2.9698816437465,0,0,1.84097,0.13677,0,0.17031029166571104
grid_la_12669,34.0268951436831,-118.188487824136,-2025532.52741681,-301037.013248293,2.7209857441537393,0,0.0452,2.92503,0.15,0.0207,0.2661345350728584
grid_la_18407,34.1768951248209,-118.148487818559,-2017945.59603011,-285809.749620203,3.0115704435972783,0,0.0681,1.53504,0.15,0.0266,0.2474562937015025
grid_la_8158,33.9068951365839,-117.823487895477,-1996022.02826569,-322015.185533361,3.7261564661727546,0,0,0.77826,0.15,0.1318,0.1324113569530884
grid_la_5672,33.8418951447439,-117.83848789814,-1999080.97823691,-328678.099585037,2.7075701760979363,0,0,1.44131,0.15,0.0803,0.1756526777695773
grid_la_6268,33.8568951366523,-117.723487916475,-1988362.39352237,-329587.170951421,2.754348335711019,0,0,0.43366,0.15,0.3906,0.014483550504259455
grid_la_17311,34.1468951139116,-117.898487863246,-1996406.0245143,-294556.074816124,3.442636525782232,0,0.0798,0.99259,0.15,0.0734,0.137490887693294
grid_la_12928,34.031895123942,-117.848487881129,-1994968.08685164,-308020.742904294,3.5182506513085,0,0,0.97323,0.15,0.0614,0.061887088588104586
grid_la_2277,33.7518951430309,-117.623487941858,-1982124.68824484,-343073.449511246,3.9455178220778397,0,0,0.0122,0.15,0.1768,0.008762777622093378
grid_la_14516,34.0718951025102,-117.54848792897,-1967053.87264444,-310256.928867503,2.499687082618404,0,0,0.24522,0.15,0.0325,0.07438647121253301
grid_la_8821,33.9268951626259,-118.328487808771,-2040749.16285602,-308648.670728914,2.2648178230095364,0,0.178,3.60172,0.0906,0.0274,0.2546074576804069
grid_la_399,33.7068951919809,-118.418487811313,-2054758.67424531,-330254.852719903,4.108632665580476,0,0,0.01243,0.03735,0.3727,1.524264731626811e-4
grid_la_10506,33.9718951672283,-118.498487776749,-2054747.78157184,-299985.039430513,3.642563437104388,0,0,0.57332,0.02464,0.3235,8.39443318476514e-4
grid_la_10636,33.9718951306745,-117.848487885995,-1996550.23762911,-314474.069890565,2.1986570869544226,0,0.1681,0.69857,0.15,0.0311,0.04627760574445035
grid_la_13996,34.0618951426389,-118.238487812885,-2029066.51293517,-296161.077282892,2.73559889969818,0,0.3912,4.29587,0.15,0,0.24002346038940803
grid_la_18415,34.1768951225388,-118.108487825294,-2014373.45695093,-286697.201500377,3.4295908022233017,0,0.1223,1.52636,0.15,0.0727,0.2043824803075351
grid_la_8804,33.9268951673953,-118.413487794565,-2048360.0120197,-306736.27578068,3.0802656273398448,0,0.0656,1.00498,0.01842,0.0116,0.22392229250301932
grid_la_11334,33.9918951469984,-118.178487828663,-2025574.42956912,-305020.885238438,2.423245873936808,0,0,3.36919,0.15,0.0308,0.2704140014466057
grid_la_3097,33.7768951775714,-118.298487825814,-2042098.59252383,-325438.739735663,3.228400358703005,0,0.0765,1.93837,0.0197,0.013,0.22896251440285278
grid_la_5925,33.851895179574,-118.48348778893,-2056660.74014875,-313209.88053953,4.06513137214021,0,0,0,0.07378,0.7717,1.524264731626811e-4
grid_la_976,33.7218951892132,-118.398487813463,-2052557.4162509,-329095.332279074,4.0218092770223395,0,0,0.11226,0.01587,0.1576,0.01119241301836209
grid_la_3517,33.7868951659163,-118.10848785691,-2024777.70443375,-328615.424991842,2.931966114728173,0,0.1567,1.74655,0.03883,0.0181,0.2454072968533055
grid_la_18284,34.1718951059984,-117.808487876456,-1987701.6009342,-293840.671557467,3.760648619581356,0,0,0.11044,0.15,0.4133,0.0011726992682158427
grid_la_11930,34.0068951388534,-118.063487846802,-2014879.80588596,-305965.313130489,2.2095150145426308,0,0.1209,1.62803,0.15,0,0.18213047579089228
grid_la_10210,33.9618951441471,-118.068487849608,-2016525.75961203,-310691.660874423,3.171433900943008,0,0.1664,2.1565,0.15,0,0.2630246250896414
grid_la_12217,34.0118951112753,-117.583487927864,-1971751.83572598,-315956.288772416,3.303196057420489,0,0,0.36479,0.15,0.1788,0.023567983216911767
grid_la_7117,33.8818951634087,-118.253487824957,-2035240.55488113,-315165.458198112,2.9537596917332287,0,0,2.02763,0.11646,0.0645,0.24894006432309432
grid_la_8944,33.9268951281793,-117.713487912562,-1985629.65053158,-322273.194501603,3.6291036501771363,0,0,0.23443,0.15,0.4255,1.524264731626811e-4
grid_la_8556,33.9168951309859,-117.743487908263,-1988583.01467696,-322693.214122643,3.703635237583896,0,0,0.27857,0.15,0.5054,1.524264731626811e-4
grid_la_5442,33.8368951561542,-118.03348786556,-2016714.54559417,-324907.267083676,3.346548558548474,0,0,2.43296,0.12078,0.0342,0.25450416763483064
grid_la_8189,33.9068951279272,-117.668487921833,-1982116.09565342,-325407.855292411,3.244771761495295,0,0,0.19498,0.15,0.3491,0.0020758134769135977
grid_la_3425,33.7818951390625,-117.613487941188,-1980442.40925564,-340061.783865896,3.9774492273823414,0,0,0.01404,0.15,0.4576,1.524264731626811e-4
grid_la_3150,33.7768951628782,-118.033487870341,-2018310.25342124,-331359.06912983,2.437750562820388,0,0.183,1.65809,0.06855,0.0389,0.2360630615396462
grid_la_365,33.7018951492792,-117.633487944098,-1984330.18769912,-348238.187190075,3.61066016308988,0,0,0.21471,0.15,0.5023,0.007749531950083112
grid_la_14709,34.0818951548984,-118.493487768609,-2051316.09431493,-288288.258507846,3.241795431295199,0,0,0.73004,0.06452,0.2478,0.11077481589817596
grid_la_2052,33.7468951529835,-117.793487913328,-1997540.66188196,-339889.193878156,3.3763944420372662,0,0,1.50392,0.15,0.0909,0.15706151840352106
grid_la_4151,33.8018951473155,-117.803487907267,-1996991.76233387,-333751.227656689,3.4109458586877746,0,0.0838,1.31374,0.15,0.0592,0.17353859553899936
grid_la_13733,34.0518951101315,-117.643487914372,-1976084.20782055,-310348.24101472,3.3736474722092176,0,0.0792,1.71561,0.15,0.0096,0.20211239029796602
grid_la_15232,34.0918951138236,-117.788487886421,-1988017.30752053,-302882.297041321,3.3226327116922234,0,0,1.27855,0.15,0.1153,0.15200782550247535
grid_la_11458,33.9918951121373,-117.558487933757,-1970031.51905738,-318651.202095238,2.8750612633917,0,0.1104,0.35586,0.15,0.3585,0.01075303598986864
grid_la_10546,33.9718951559679,-118.298487810153,-2036851.9034981,-304487.534359256,3.2079035303860515,0,0.0528,4.39802,0.13198,0.0187,0.27375232485618095
grid_la_6011,33.8518951555892,-118.053487860987,-2018109.81212348,-322850.442470878,3.171726453653231,0,0,2.28551,0.1247,0.0373,0.23549418758473928
grid_la_12142,34.01189513238,-117.958487864125,-2005346.32669248,-307750.352848614,2.8432327780980096,0,0.1821,1.64312,0.15,0.0022,0.2453829925032901
grid_la_12243,34.0168951572109,-118.4084877881,-2045479.43455125,-297183.396902802,3.0187004986662433,0,0.3008,2.79953,0.04974,0.008,0.27423401680525195
grid_la_18243,34.1718951176761,-118.013487841732,-2006020.85592793,-289336.013251507,3.493179120682515,0,0,0.6688,0.15,0.1883,0.10032940653526719
grid_la_17127,34.1418951124802,-117.86348786959,-1993408.96717342,-295862.039680311,3.3888114134735234,0,0,1.09484,0.15,0.0127,0.17957231174752855
grid_la_17745,34.1568950980124,-117.638487906635,-1972894.07255292,-299158.787983166,3.3866772839608377,0,0,0.55783,0.15,0.2057,0.05448551776511832
grid_la_10491,33.966895118336,-117.618487925529,-1976063.12995986,-320039.331435088,3.734159513244467,0,0,0.10509,0.15,0.2101,0.04110648117016768
grid_la_15912,34.1118951354156,-118.208487813825,-2025044.42478848,-291458.579328036,3.1341771075767664,0,0,2.8903,0.15,0.0196,0.23689804958719998
grid_la_4639,33.8168951692359,-118.228487834356,-2034743.51247576,-322710.373517467,2.974971994298069,0,0.1241,1.95457,0.04566,0.0608,0.24207292597995234
grid_la_5992,33.8518951608837,-118.148487844993,-2026630.79653871,-320736.251349309,3.443106456737266,0,0.0712,2.54118,0.10044,0.025,0.25731379187207365
grid_la_15581,34.1018951220527,-117.953487857629,-2002514.38757216,-298184.138723736,3.4073909044707316,0,0,1.80165,0.15,0,0.1698331705363052
grid_la_11400,33.9918951284291,-117.848487884376,-1996022.83998976,-312322.903599464,2.7218106152125467,0,0,1.0292,0.15,0.1599,0.08839565899714007
grid_la_2063,33.7468951499469,-117.738487922671,-1992596.14307759,-341096.675177244,2.967079734144497,0,0,0.3579,0.15,0.297,2.042957155026715e-4
grid_la_16212,34.1168951039344,-117.663487905653,-1976175.95651351,-302919.319856564,3.2893659515200318,0,0,1.27159,0.15,0.0305,0.14494003118043317
grid_la_16634,34.1318951451618,-118.41848777701,-2043263.97879395,-284609.826256764,3.4375920322539613,0,0.018,1.35269,0.14994,0.0869,0.17890843313668237
grid_la_14620,34.0768951265387,-117.983487854602,-2005860.46807985,-300210.205429751,3.0145205387579237,0,0.0763,2.43115,0.15,0.0313,0.23645375515026887
grid_la_17368,34.1468950977188,-117.613487911724,-1970918.71900836,-300777.256652492,3.1142772965615864,0,0.0978,0.88888,0.15,0.0624,0.06770553503814761
grid_la_8737,33.9218951332173,-117.793487899363,-1992936.40183124,-321059.921854397,3.822952240547482,0,0,0.3288,0.15,0.329,0.022974391385466513
grid_la_5203,33.8318951700737,-118.273487825613,-2038376.79674529,-320089.935930596,3.091315159697223,0,0.1589,1.7886,0.06692,0.0015,0.24426644829546976
grid_la_17408,34.1518951401208,-118.368487783717,-2038259.81537661,-283585.164265636,2.0827853703164503,0,0.3705,2.04212,0.15,0,0.27228361825676245
grid_la_3236,33.7768951390789,-117.60348794329,-1979673.87641218,-340817.960903093,3.9577509108772793,0,0,0.01403,0.15,0.4782,1.524264731626811e-4
grid_la_13117,34.0368951239455,-117.858487879026,-1995731.60546146,-307263.423089966,3.5368108659915416,0,0.1395,0.99943,0.15,0.1104,0.06609125889156466
grid_la_18456,34.1768951108511,-117.903487859927,-1996060.1335034,-291220.708871974,3.7446840632768863,0,0,0.21981,0.15,0.1524,0.005320946251710609
grid_la_13453,34.0468951358155,-118.088487839333,-2016051.64901898,-301111.425356906,3.00987563371216,0,0.2352,2.40043,0.15,0.0274,0.18399786136636892
grid_la_13566,34.0518951573309,-118.478487773565,-2050789.53406765,-291847.57041479,3.34966598409663,0,0.1553,2.06768,0.04633,0.0594,0.24874552614631906
grid_la_15397,34.0968951206267,-117.918487863961,-1999516.26553111,-299492.40736704,3.4347285417797577,0,0.076,2.01261,0.15,0.0133,0.24197440552766977
grid_la_13461,34.0468951335551,-118.048487846076,-2012472.77479497,-301998.042094902,2.91539983521227,0,0.032,1.99852,0.15,0.0168,0.16726159724444875
grid_la_13312,34.0418951222567,-117.838487882011,-1993809.08350189,-307164.691091203,3.428134794028789,0,0,0.85842,0.15,0,0.06673111562849847
grid_la_8318,33.9118951446878,-117.97848786883,-2009789.52236918,-318061.147071486,3.7101173651118162,0,0.0983,1.87694,0.15,0.0567,0.2407608140882891
grid_la_12935,34.0318951219687,-117.813487887068,-1991833.93369886,-308788.497892008,2.481442628502305,0,0.0719,0.98893,0.15,0.0265,0.07772185256116924
grid_la_7946,33.901895143013,-117.928487878088,-2005571.21599001,-320241.183032607,3.6281845080734128,0,0.0775,1.69173,0.15,0.0341,0.24395631281450608
grid_la_4244,33.8068951739622,-118.293487824261,-2040842.81898186,-322327.41392596,2.682145076373832,0,0.1096,2.25939,0.04423,0.0221,0.25172253051866195
grid_la_1231,33.7268951709746,-118.07848786672,-2023683.51901049,-335734.875182483,3.720737977018425,0,0.0741,0.51491,0.00367,0.0082,0.08020297257649875
grid_la_12767,34.0268951160515,-117.69848790703,-1981664.8773407,-311840.595840041,2.550228353055094,0,0,1.59182,0.15,0.0535,0.19592135514908
grid_la_9395,33.9418951606878,-118.323487808396,-2039897.40848545,-307149.554870685,3.2581581933407944,0,0.1219,3.9534,0.10069,0.0166,0.2650864948978984
grid_la_4248,33.8068951728502,-118.27348782761,-2039048.76073609,-322776.374849979,3.119915410257991,0,0.2915,2.02045,0.04229,0.0174,0.24410925907314973
grid_la_15741,34.10689513029,-118.108487831055,-2016240.49025016,-294219.390777191,3.581835924057648,0,0.0564,2.6685,0.15,0.0325,0.26350557514310363
grid_la_481,33.7068951693588,-118.008487880101,-2017924.9384819,-339442.306968083,3.5208763816883417,0,0.1197,1.80147,0.03725,0.0053,0.24797329785923458
grid_la_5798,33.8468951622769,-118.163487842872,-2028109.74970335,-320939.045283796,3.5075860397630105,0,0.2979,2.28116,0.08864,0.0996,0.2664668905314383
grid_la_5831,33.8468951530856,-117.998487870667,-2013308.36272992,-324608.045789346,3.0025979807199086,0,0.2778,2.58735,0.14904,0,0.2653266563096309
grid_la_12378,34.0168951191489,-117.733487901884,-1985062.5302635,-312152.615935286,2.6483600109809315,0,0.0978,1.39661,0.15,0.0727,0.11523317813520118
grid_la_10534,33.9718951593449,-118.358487800112,-2042221.7067887,-303140.921573051,3.1048284036536553,0,0.0748,2.78383,0.07662,0.0061,0.2552982852901216
grid_la_12054,34.0118951571958,-118.398487790177,-2044720.28067606,-297945.397584778,3.1795517911651876,0,0.0737,2.81839,0.0525,0.024,0.26889775747223277
grid_la_7275,33.886895172084,-118.418487796955,-2049889.52298078,-310919.626326847,3.666049738480516,0,0,0.98713,0.00319,0.087,0.10861079174880489
grid_la_3671,33.7918951756277,-118.293487825457,-2041246.36329828,-323939.233181564,2.9410142437055695,0,0.2062,2.11385,0.02886,0.0042,0.24667024762832188
grid_la_14851,34.0818951146626,-117.783487888088,-1987832.76513157,-304067.290025299,2.99563519459755,0,0,1.44452,0.15,0.0716,0.16395318667229575
grid_la_18040,34.1668951216503,-118.073487832018,-2011513.80993218,-288547.091601302,3.3059958827708047,0,0,1.06132,0.15,0.024,0.18660658896623683
grid_la_2026,33.7468951601645,-117.923487891299,-2009224.79435066,-337023.252706516,3.330819466495837,0,0.1799,3.48274,0.12409,0.02,0.25613770667623437
grid_la_9109,33.9318951348892,-117.843487890072,-1997156.76549397,-318886.473867101,3.4434194617828173,0,0,0.51319,0.15,0.3206,0.0570953099650172
grid_la_9969,33.9568951587499,-118.318487808019,-2039045.83342768,-305650.40250808,3.539452491549461,0,0.1435,4.05671,0.11207,0.0251,0.2632664682147689
grid_la_11546,33.9968951405299,-118.073487845929,-2016041.35157308,-306818.440002321,2.6522463410033232,0,0.1584,1.84165,0.15,0,0.22817149201363499
grid_la_2150,33.7518951781345,-118.2584878345,-2039180.57956558,-329023.574547916,1.9822712330395684,0,0.0889,1.07366,0.0048,0.0253,0.17347221166262117
grid_la_15660,34.1018950996815,-117.55848792481,-1967168.85005091,-306811.610771319,3.2073650374690716,0,0.0516,0.93177,0.15,0.1365,0.04872294330223078
grid_la_2128,33.7518951842269,-118.368487816094,-2049054.23728318,-326549.239574584,3.8547916940539855,0,0,0.55953,0.01462,0.0788,0.12889661893610166
grid_la_5003,33.8268951731347,-118.318487818478,-2042546.61553946,-319616.765438676,3.4577305482459986,0,0,2.19992,0.06713,0,0.2662790538682678
grid_la_18498,34.1768950988916,-117.693487895609,-1977289.61195325,-295811.697438488,3.6981005456233897,0,0,0.10652,0.15,0.2895,0.0014485406299556249
grid_la_9501,33.9418951309643,-117.793487897752,-1992410.2708973,-318908.292201341,3.770041554319669,0,0,0.15286,0.15,0.5141,0.012742842867471295
grid_la_2017,33.7468951626513,-117.968487883692,-2013268.34495184,-336027.302195736,3.3197304943302246,0,0.2069,2.82865,0.09415,0,0.25608445466330754
grid_la_11416,33.9918951239323,-117.768487897959,-1988854.83949778,-314076.925196913,3.5441921107650325,0,0.149,0.84638,0.15,0.3186,0.0028990911925095685
grid_la_12148,34.0118951306901,-117.9284878692,-2002660.01650132,-308411.928610201,3.218010042984363,0,0.1246,1.91904,0.15,0.0087,0.1856373452078812
grid_la_11599,33.9968951256185,-117.808487890759,-1992307.42227889,-312662.86260128,3.297760511099134,0,0.1178,0.76524,0.15,0.2092,0.04209670320287464
grid_la_9790,33.9518951559309,-118.258487818475,-2033808.65331803,-307532.128897068,3.2931414834509307,0,0.0542,4.66036,0.15,0.0236,0.2788464761361203
grid_la_18373,34.1768951345248,-118.31848779002,-2033122.81694301,-282020.540684409,2.7795964912578244,0,0.1779,1.70491,0.15,0,0.26351007820412004
grid_la_6869,33.8718951271598,-117.583487939139,-1975399.8888291,-331025.967042055,3.0402066275747113,0,0.21560000000000001,1.06406,0.15,0.0027,0.1423986127872148
grid_la_10001,33.9568951497587,-118.158487834861,-2024719.97249428,-309227.89467647,3.0425755124401905,0,0.1553,3.16751,0.15,0.0435,0.24276456377569283
grid_la_10052,33.9568951354444,-117.903487877888,-2001875.17675106,-314877.373137289,3.496237545166735,0,0,1.05213,0.15,0.0492,0.13309885743290556
grid_la_10861,33.9768951205699,-117.678487914489,-1981181.52487723,-317656.762330031,3.1528995963937474,0,0,0.61023,0.15,0.0398,0.040951825936676484
grid_la_5952,33.8518951720383,-118.348487811459,-2044562.46026648,-316256.212153731,3.311541958401195,0,0.1342,2.42848,0.04109,0.0209,0.261956502942977
grid_la_15264,34.0918951047705,-117.628487913669,-1973696.39945141,-306369.948774126,3.0086001717619175,0,0.0797,1.7188,0.15,0.053900000000000003,0.19797372150641707
grid_la_1482,33.7318951538548,-117.778487917061,-1996586.66573238,-341833.019417395,2.4899584794248346,0,0.0541,1.19696,0.15,0.23,0.05701044362520981
grid_la_2491,33.7618951883865,-118.463487799449,-2057308.01621312,-323328.592372274,4.203522416822585,0,0,0.03971,0.03525,0.4003,1.524264731626811e-4
grid_la_16931,34.1368951144592,-117.888487865762,-1995776.1807554,-295850.955837835,3.246498580795801,0,0.128,1.26935,0.15,0,0.20564947695247288
grid_la_5083,33.8268951508807,-117.918487885786,-2006658.69910761,-328528.462500776,2.7611758131557314,0,0.1331,2.72578,0.15,0.0037,0.2626919390331785
grid_la_1485,33.7318951530276,-117.763487919608,-1995237.91225257,-342162.471784439,2.902546779313991,0,0,0.90399,0.15,0.3685,0.009169419918806357
grid_la_4957,33.8218951334022,-117.593487941422,-1977601.47520314,-336191.119663254,3.7653704802916486,0,0,0.35447,0.15,0.4066,0.0014463018799199937
grid_la_5704,33.8418951358492,-117.678487925333,-1984714.63494815,-332185.190863615,3.473632926873841,0,0,0.10408,0.15,0.7318,0.0037002138913563645
grid_la_14225,34.0668951313305,-118.048487844444,-2011940.69695657,-299848.255501973,2.56702636615906,0,0,2.48486,0.15,0.031,0.24803339650780354
grid_la_10045,33.956895137408,-117.938487871964,-2005011.67427969,-314105.750332315,3.651181062444688,0,0,1.31308,0.15,0.1476,0.1729426980625836
grid_la_4921,33.8218951433903,-117.773487910768,-1993771.12531742,-332257.945227267,3.591287265058499,0,0,0.803,0.15,0.2389,0.04805670897363284
grid_la_10131,33.9618951663553,-118.463487783392,-2051887.6962006,-301849.614536159,3.5866998016240492,0,0,0.92603,0.00164,0.1436,0.06266279049357246
grid_la_6054,33.8518951436166,-117.838487897341,-1998817.34952566,-327602.290516008,1.7403626894942439,0,0.1333,1.49517,0.15,0.0132,0.16584950612754734
grid_la_11924,34.0068951405439,-118.093487841746,-2017565.30771882,-305299.703419351,3.3975924340381165,0,0.1132,1.90865,0.15,0.022,0.23207929338079125
grid_la_4762,33.8168951350801,-117.613487938407,-1979528.97438802,-336293.931688308,3.846089580357984,0,0,0.1635,0.15,0.5439,1.524264731626811e-4
grid_la_9012,33.9318951620734,-118.328487808367,-2040614.46516198,-308111.545187883,2.8674674878590514,0,0.2741,3.68622,0.09237,0,0.26378927334144686
grid_la_12464,34.0218951481886,-118.258487812793,-2031928.82370335,-300011.50146757,2.919601023784111,0,0.0672,4.61451,0.15,0,0.26293530458718367
grid_la_3794,33.7918951415226,-117.678487929314,-1986023.35990659,-337566.771590899,3.651278013998144,0,0,0.0334,0.15,0.4278,1.524264731626811e-4
grid_la_1704,33.7368951447396,-117.623487943044,-1982516.36811113,-344688.324261643,3.8804705928037784,0,0,0.02312,0.15,0.2131,0.009212162679475113
grid_la_12532,34.021895129008,-117.91848787008,-2001500.01632395,-307556.927206219,3.4610480916706576,0,0.2504,1.93677,0.15,0.0146,0.15846546232220754
grid_la_8931,33.9268951318148,-117.778487901509,-1991459.6320067,-320850.837410855,3.8243211248507714,0,0,0.24725,0.15,0.4203,0.009278660163089324
grid_la_10487,33.9668951194572,-117.638487922117,-1977856.58734478,-319604.232749412,3.5939502952639875,0,0,0.19021,0.15,0.1516,0.046721082946896024
grid_la_15110,34.0918951484089,-118.398487783638,-2042558.85135514,-289354.454975833,3.778368343355874,0,0,1.92813,0.12812,0.0608,0.24721393273961514
grid_la_2632,33.761895149351,-117.758487918085,-1994000.16154699,-339043.668873968,1.919078092376074,0,0.1174,0.63556,0.15,0.2426,0.041828954655532505
grid_la_4298,33.8068951589595,-118.02348786964,-2016614.72740916,-328355.063444427,3.557025722386383,0,0.0451,2.38807,0.09947,0.0655,0.23053357238387173
grid_la_13431,34.0468951420339,-118.198487820826,-2025891.53697899,-298665.107591412,2.9618954736678504,0,0.0276,3.14088,0.15,0.0268,0.26484996942038685
grid_la_17664,34.1568951210499,-118.043487837903,-2009099.78239637,-290285.465694754,2.9444826721501687,0,0,1.16118,0.15,0.0636,0.21057669712814497
